participant,merge_count,time_taken,pleasant,eventful,chaotic,vibrant,uneventful,calm,annoying,monotonous,Savg_r,Smax_r,Navg_r,Nmax_r,Favg_r,Fmax_r,Ravg_r,Rmax_r,Tavg_r,Tmax_r
"ARAUS_00299, ARAUS_00579, ARAUS_00129",3,66.35833333333333,1.0,3.3333333333333335,4.0,2.0,3.0,1.0,4.333333333333333,3.0,1.53,1.93,24.03333333333333,34.53333333333333,0.014766666666666666,0.0971,0.037200000000000004,0.12266666666666666,0.29933333333333334,2.0966666666666667
"ARAUS_00602, ARAUS_00467, ARAUS_00157",3,82.03,1.0,3.3333333333333335,4.666666666666667,2.6666666666666665,2.6666666666666665,1.0,5.0,1.6666666666666667,1.3966666666666665,1.63,23.933333333333334,37.56666666666667,0.011566666666666668,0.09296666666666668,0.04036666666666667,0.09106666666666667,0.212,2.0566666666666666
"ARAUS_00149, ARAUS_00564, ARAUS_00529",3,48.055,1.0,3.3333333333333335,3.3333333333333335,2.6666666666666665,2.6666666666666665,1.0,5.0,3.0,1.4833333333333334,1.5999999999999999,20.566666666666666,26.566666666666663,0.010466666666666666,0.12466666666666666,0.03676666666666667,0.06333333333333334,0.17833333333333332,0.594
"ARAUS_00185, ARAUS_00675, ARAUS_00375",3,56.39633333333334,1.0,2.6666666666666665,5.0,2.0,2.3333333333333335,1.0,4.666666666666667,3.6666666666666665,1.47,2.0233333333333334,26.133333333333336,38.199999999999996,0.012133333333333335,0.134,0.06776666666666667,0.1283,0.25166666666666665,1.79
"ARAUS_00130, ARAUS_00580, ARAUS_00360",3,57.08066666666667,1.0,3.0,4.0,2.3333333333333335,3.0,1.0,4.333333333333333,4.333333333333333,1.3,1.7033333333333331,24.233333333333334,47.4,0.013133333333333335,0.144,0.037033333333333335,0.0857,0.32433333333333336,2.6333333333333333
"ARAUS_00583, ARAUS_00023, ARAUS_00363",3,56.38666666666666,1.0,4.333333333333333,4.333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,5.0,3.3333333333333335,1.3033333333333335,1.7533333333333332,24.933333333333334,33.766666666666666,0.010833333333333334,0.131,0.038033333333333336,0.0835,0.26266666666666666,1.3333333333333333
"ARAUS_00608, ARAUS_00013, ARAUS_00298",3,90.68166666666666,1.0,5.0,4.666666666666667,2.6666666666666665,1.0,1.0,5.0,3.3333333333333335,1.2333333333333334,1.4333333333333333,27.0,44.23333333333333,0.1333,0.24566666666666667,0.0482,0.12863333333333335,0.16633333333333333,1.0666666666666667
"ARAUS_00564, ARAUS_00249, ARAUS_00459",3,48.02433333333334,1.0,4.0,4.666666666666667,2.0,1.3333333333333333,1.6666666666666667,4.666666666666667,2.0,1.3966666666666665,1.7533333333333332,27.03333333333333,48.300000000000004,0.018533333333333332,0.14266666666666666,0.039766666666666665,0.13633333333333333,0.17966666666666667,1.1466666666666667
"ARAUS_00243, ARAUS_00318, ARAUS_00543",3,55.45366666666666,1.0,3.6666666666666665,3.3333333333333335,3.0,2.6666666666666665,1.3333333333333333,4.333333333333333,2.6666666666666665,1.8266666666666669,2.3800000000000003,32.766666666666666,41.43333333333333,0.011866666666666666,0.13233333333333333,0.03286666666666666,0.0743,0.37200000000000005,4.419999999999999
"ARAUS_00130, ARAUS_00435, ARAUS_00665",3,67.62433333333333,1.0,3.3333333333333335,4.0,3.0,2.3333333333333335,1.0,3.6666666666666665,3.6666666666666665,1.59,1.7633333333333334,23.96666666666667,37.300000000000004,0.24666666666666667,0.36566666666666664,0.03306666666666667,0.07873333333333334,0.26499999999999996,1.7333333333333334
"ARAUS_00656, ARAUS_00146, ARAUS_00341",3,59.861,1.0,2.6666666666666665,2.3333333333333335,2.0,3.3333333333333335,1.0,5.0,2.6666666666666665,1.5033333333333332,1.7333333333333334,24.366666666666664,30.266666666666666,0.011833333333333333,0.11333333333333334,0.04406666666666667,0.08603333333333334,0.17533333333333334,0.9316666666666666
"ARAUS_00384, ARAUS_00229",2,58.32000000000001,1.0,1.5,3.5,2.5,3.5,1.5,4.5,4.5,1.67,2.505,9.190000000000001,14.100000000000001,0.007679999999999999,0.08195,0.01985,0.040499999999999994,0.2265,1.25
"ARAUS_00492, ARAUS_00247",2,45.5385,1.0,5.0,4.5,3.5,2.0,1.5,5.0,2.0,1.805,2.69,30.95,46.0,0.03765,0.2,0.04105,0.0977,0.649,4.0
"ARAUS_00192, ARAUS_00427",2,84.96549999999999,1.0,5.0,5.0,4.0,1.0,1.0,4.0,1.5,1.21,1.435,30.549999999999997,46.35,0.030100000000000002,0.1955,0.04725,0.098,0.483,3.6950000000000003
"ARAUS_00287, ARAUS_00597",2,44.548,1.0,4.5,3.5,4.0,1.5,1.5,5.0,1.5,1.34,1.61,37.7,57.4,0.07555,0.1725,0.07120000000000001,0.2535,0.273,2.6
"ARAUS_00191, ARAUS_00271",2,44.9815,1.0,2.5,4.5,1.0,4.0,1.0,4.5,3.5,1.1,1.5550000000000002,19.5,32.25,0.0143,0.113,0.038,0.0799,0.242,1.4249999999999998
"ARAUS_00411, ARAUS_00186",2,45.5625,1.0,1.5,3.5,1.0,4.5,1.0,5.0,3.5,1.9,2.34,22.3,34.400000000000006,0.010790000000000001,0.1095,0.028749999999999998,0.06315,0.264,1.29
"ARAUS_00021, ARAUS_00456",2,51.1325,1.0,3.0,4.0,3.0,2.0,1.5,5.0,5.0,1.17,2.275,23.65,43.7,0.01185,0.1205,0.056999999999999995,0.2475,0.4,4.215
"ARAUS_00103, ARAUS_00308",2,64.938,1.0,2.5,3.5,3.0,3.0,1.0,5.0,3.5,2.205,3.0300000000000002,14.15,21.5,0.00838,0.0965,0.05275,0.12,0.16699999999999998,0.81
"ARAUS_00038, ARAUS_00318",2,41.301,1.0,2.0,4.5,2.0,3.5,1.0,5.0,4.5,1.275,1.875,25.700000000000003,66.5,0.02335,0.1365,0.04585,0.16549999999999998,0.9015,2.9050000000000002
"ARAUS_00068, ARAUS_00443",2,51.8955,1.0,3.0,5.0,1.5,2.5,1.0,3.0,3.0,1.435,1.63,28.7,62.1,0.4,0.5195000000000001,0.05405,0.1925,0.54,2.88
"ARAUS_00253, ARAUS_00333",2,56.5475,1.0,2.5,4.5,1.5,3.5,1.0,5.0,5.0,1.3,1.7149999999999999,24.85,52.900000000000006,0.0144,0.10675000000000001,0.04345,0.173,0.5795,4.195
"ARAUS_00218, ARAUS_00623",2,63.22200000000001,1.0,3.5,4.0,3.5,2.5,3.0,5.0,2.5,1.93,2.27,27.6,57.6,0.03845,0.14500000000000002,0.0797,0.20600000000000002,0.23600000000000002,2.745
"ARAUS_00288, ARAUS_00158",2,44.206,1.0,4.5,4.5,2.5,1.5,1.0,4.5,2.5,1.6099999999999999,2.2249999999999996,24.7,50.1,0.0318,0.152,0.0421,0.2515,0.4125,3.08
"ARAUS_00203, ARAUS_00303",2,44.802499999999995,1.0,4.0,4.5,2.5,2.0,1.0,5.0,2.5,1.4249999999999998,1.65,26.4,61.95,0.383,0.49,0.0526,0.256,0.495,3.075
"ARAUS_00189, ARAUS_00524",2,53.344,1.0,2.0,4.0,2.0,4.0,1.5,4.0,2.5,1.4,1.8900000000000001,19.85,33.0,0.030600000000000002,0.1225,0.036750000000000005,0.08399999999999999,0.281,1.555
"ARAUS_00388, ARAUS_00008",2,61.20399999999999,1.0,2.5,3.5,1.5,2.0,1.0,5.0,3.5,1.445,1.9049999999999998,13.5,16.85,0.01115,0.1075,0.0288,0.0615,0.14250000000000002,1.0110000000000001
"ARAUS_00008, ARAUS_00458",2,47.439499999999995,1.0,2.0,2.5,2.0,3.0,3.0,4.5,4.0,1.35,2.5300000000000002,13.25,22.85,0.01865,0.09545000000000001,0.035199999999999995,0.14450000000000002,0.1455,1.605
"ARAUS_00437, ARAUS_00047",2,52.161,1.0,3.5,4.0,2.0,2.0,1.0,4.5,4.0,1.655,2.3,16.1,21.950000000000003,0.009985,0.1085,0.02785,0.05295,0.2405,1.049
"ARAUS_00275, ARAUS_00060",2,74.213,1.0,1.5,2.0,1.5,3.5,2.0,4.5,2.0,1.33,1.675,23.450000000000003,34.650000000000006,0.13245,0.2295,0.03605,0.07775,0.22749999999999998,1.835
"ARAUS_00017, ARAUS_00412",2,43.4655,1.0,4.5,4.5,3.0,1.0,1.0,4.5,1.5,1.24,1.5,29.65,46.55,0.012150000000000001,0.134,0.04035,0.08355,0.5445,5.915
"ARAUS_00295, ARAUS_00145",2,39.899,1.0,4.5,4.5,3.5,2.0,1.0,4.5,3.0,1.595,1.9649999999999999,17.1,23.15,0.00942,0.1,0.028650000000000002,0.06455,0.129,0.823
"ARAUS_00348, ARAUS_00563",2,47.06,1.0,4.0,3.5,4.0,1.5,1.0,4.5,2.5,1.23,1.695,21.75,33.1,0.03875,0.119,0.03855,0.10750000000000001,0.2965,1.645
"ARAUS_00083, ARAUS_00358",2,88.2285,1.0,4.0,4.0,2.0,2.5,2.0,4.5,3.5,1.725,1.9549999999999998,27.75,32.6,0.01165,0.14,0.032350000000000004,0.06914999999999999,0.129,1.108
"ARAUS_00233, ARAUS_00468",2,43.8395,1.0,3.0,4.0,2.5,3.5,1.0,5.0,3.5,1.57,2.0,23.6,32.85,0.02135,0.14,0.03375,0.0795,0.1215,1.0345
"ARAUS_00053, ARAUS_00363",2,59.018,1.0,3.0,4.5,1.5,3.0,1.5,4.5,3.0,1.94,2.385,25.35,36.2,0.012150000000000001,0.1265,0.02785,0.05965,0.07685,1.0935000000000001
"ARAUS_00503, ARAUS_00048",2,60.680499999999995,1.0,3.5,2.0,2.5,2.0,1.5,4.5,4.5,1.355,1.66,20.200000000000003,34.85,0.152,0.21,0.037,0.13,0.09795000000000001,0.5525
"ARAUS_00299, ARAUS_00099",2,54.103,1.0,4.0,4.5,2.5,2.0,1.5,4.5,3.0,1.44,2.12,16.4,31.049999999999997,0.015,0.1115,0.029400000000000003,0.06295,0.06455,0.628
"ARAUS_00024, ARAUS_00474",2,46.9755,1.0,4.0,5.0,2.5,3.0,1.0,4.5,3.5,1.8050000000000002,2.285,28.15,46.15,0.11075,0.3205,0.0303,0.05625,0.174,1.6949999999999998
"ARAUS_00149, ARAUS_00524",2,45.159499999999994,1.0,5.0,5.0,4.0,1.0,1.0,5.0,1.5,1.81,2.375,28.8,39.0,0.0144,0.1355,0.028200000000000003,0.064,0.1775,1.87
"ARAUS_00314, ARAUS_00269",2,45.9625,1.0,2.5,3.0,1.0,4.0,1.0,5.0,2.5,1.27,1.71,32.45,42.2,0.0376,0.20500000000000002,0.0656,0.1305,0.11,1.77
"ARAUS_00434, ARAUS_00554",2,57.3275,1.0,4.0,5.0,3.0,2.0,1.0,4.5,2.0,1.705,2.045,19.9,27.85,0.0251,0.129,0.02465,0.0479,0.366,1.655
"ARAUS_00214, ARAUS_00509",2,63.084500000000006,1.0,3.5,4.5,1.5,2.5,1.0,5.0,2.5,1.8399999999999999,2.3550000000000004,20.65,27.549999999999997,0.01415,0.1295,0.02375,0.04765,0.2825,1.335
"ARAUS_00159, ARAUS_00464",2,54.582499999999996,1.0,3.0,5.0,1.5,2.5,1.0,5.0,4.0,1.69,1.815,25.35,29.55,0.011,0.1375,0.0327,0.0766,0.11789999999999999,1.0795
"ARAUS_00048, ARAUS_00308",2,47.1955,1.0,2.5,3.0,2.5,1.5,3.0,2.5,2.0,1.46,2.0949999999999998,5.695,11.25,0.0212,0.0664,0.018099999999999998,0.09645,0.0658,0.651
"ARAUS_00256, ARAUS_00201",2,41.683499999999995,1.0,2.5,3.5,2.5,3.5,1.5,4.5,2.0,2.275,2.81,21.25,27.9,0.0141,0.10345,0.0267,0.0805,0.6214999999999999,3.105
"ARAUS_00150, ARAUS_00330",2,42.253,1.0,4.5,4.0,4.5,1.0,1.0,4.5,1.0,1.62,1.955,17.7,24.0,0.015099999999999999,0.09209999999999999,0.0289,0.0664,0.19,1.15
"ARAUS_00385, ARAUS_00055",2,59.4965,1.0,4.0,4.0,2.5,2.0,1.5,5.0,3.5,1.6400000000000001,2.045,21.55,30.1,0.01095,0.1075,0.02855,0.06079999999999999,0.1255,0.9335
"ARAUS_00285, ARAUS_00140",2,46.503,1.0,5.0,5.0,2.5,2.5,1.5,4.5,1.0,1.415,1.8900000000000001,26.549999999999997,49.35,0.02245,0.139,0.034449999999999995,0.0938,0.406,2.705
"ARAUS_00385, ARAUS_00140",2,60.638999999999996,1.0,5.0,5.0,3.5,1.5,1.0,5.0,1.5,1.63,1.98,27.75,40.4,0.01335,0.11699999999999999,0.0348,0.09615000000000001,0.316,1.655
"ARAUS_00385, ARAUS_00025",2,70.0715,1.0,3.5,5.0,4.0,2.5,1.0,5.0,2.5,1.29,1.74,27.0,39.0,0.013049999999999999,0.15000000000000002,0.036699999999999997,0.10215,0.3335,2.255
"ARAUS_00238, ARAUS_00388",2,56.038,1.0,4.5,4.5,2.0,1.5,1.0,5.0,3.5,1.5950000000000002,2.075,30.3,43.5,0.02535,0.14200000000000002,0.038400000000000004,0.1105,0.2175,2.165
"ARAUS_00458, ARAUS_00033",2,51.955,1.0,2.0,3.5,1.5,3.0,2.0,5.0,4.5,1.665,2.21,25.7,36.3,0.0125,0.131,0.03185,0.07435,0.2555,2.1550000000000002
"ARAUS_00473, ARAUS_00008",2,56.62,1.0,4.5,4.0,3.0,1.5,1.0,4.0,1.5,1.3250000000000002,1.9949999999999999,27.1,44.8,0.012799999999999999,0.125,0.038400000000000004,0.1375,0.2435,3.005
"ARAUS_00288, ARAUS_00043",2,57.7305,1.0,4.0,3.5,3.0,1.5,2.0,4.0,1.5,1.51,2.59,24.45,43.349999999999994,0.02805,0.1235,0.04325,0.254,0.243,2.665
"ARAUS_00224, ARAUS_00279",2,64.6515,1.0,2.0,3.0,3.5,3.0,1.5,5.0,4.5,1.49,1.8250000000000002,27.15,47.45,0.018299999999999997,0.126,0.0379,0.119,0.1505,1.125
"ARAUS_00149, ARAUS_00369",2,56.311,1.0,4.0,4.5,3.5,2.0,1.5,4.5,2.0,1.41,1.9649999999999999,30.0,51.6,0.020200000000000003,0.156,0.04585,0.1011,0.28500000000000003,1.615
"ARAUS_00419, ARAUS_00094",2,48.6065,1.0,2.5,4.5,2.0,3.0,1.0,5.0,4.5,1.37,1.72,23.3,38.6,0.0232,0.1345,0.04015,0.11449999999999999,0.2865,2.06
"ARAUS_00404, ARAUS_00069",2,43.0805,1.0,3.0,3.5,2.0,1.5,1.0,5.0,3.0,1.9549999999999998,2.89,27.3,41.3,0.02035,0.133,0.03295,0.0759,0.5900000000000001,2.54
"ARAUS_00024, ARAUS_00384",2,52.9455,1.0,1.5,3.5,2.5,3.0,1.5,5.0,3.0,1.495,1.815,27.7,43.2,0.0174,0.135,0.03875,0.08615,0.1605,1.875
"ARAUS_00089, ARAUS_00379",2,67.107,1.0,4.5,5.0,4.0,3.0,1.0,4.5,4.0,1.4,1.69,26.85,50.45,0.019549999999999998,0.1585,0.0414,0.09725,0.191,2.3
"ARAUS_00504, ARAUS_00114",2,44.7545,1.0,3.5,3.0,2.5,3.0,1.0,4.5,2.5,2.06,2.3600000000000003,29.0,41.8,0.0194,0.14350000000000002,0.03185,0.08245,0.11595,1.855
"ARAUS_00185, ARAUS_00520",2,37.979,1.0,4.0,4.5,4.0,1.5,2.0,4.5,2.0,1.255,1.8599999999999999,25.75,38.25,0.04005,0.16999999999999998,0.03845,0.1035,0.754,3.05
"ARAUS_00004, ARAUS_00339",2,41.187,1.0,3.0,4.0,2.0,4.0,1.0,4.5,4.0,1.38,1.94,29.15,50.45,0.0186,0.1435,0.0448,0.10255,0.2715,1.2349999999999999
"ARAUS_00175, ARAUS_00295",2,54.705,1.0,4.5,4.5,4.0,1.5,1.0,2.5,1.5,1.365,1.62,29.75,38.0,0.01795,0.156,0.039,0.0818,0.195,1.6099999999999999
"ARAUS_00095, ARAUS_00490",2,58.5195,1.0,4.5,4.5,4.5,1.5,1.0,5.0,2.0,1.455,1.8199999999999998,32.35,42.7,0.018799999999999997,0.1125,0.0378,0.08365,0.443,2.35
"ARAUS_00135, ARAUS_00335",2,41.316500000000005,1.0,4.5,2.5,3.5,1.5,1.5,4.5,4.5,1.2650000000000001,1.4649999999999999,41.95,56.45,0.01585,0.1485,0.04345,0.09315000000000001,1.0,5.785
"ARAUS_00112, ARAUS_00522",2,43.233999999999995,1.0,4.0,4.5,2.5,2.0,1.0,5.0,3.5,1.6099999999999999,1.895,30.4,41.9,0.0299,0.134,0.03565,0.06914999999999999,0.127,0.921
"ARAUS_00112, ARAUS_00337",2,36.4655,1.0,2.5,5.0,2.5,3.5,1.0,5.0,4.5,1.745,1.995,35.099999999999994,42.8,0.01245,0.164,0.036199999999999996,0.0704,0.04555,0.688
"ARAUS_00082, ARAUS_00382",2,73.723,1.0,4.0,4.5,1.5,1.5,1.0,5.0,2.5,2.23,2.92,31.5,42.75,0.01255,0.1465,0.03665,0.07925,0.2495,1.38
"ARAUS_00522, ARAUS_00087",2,46.560500000000005,1.0,5.0,4.0,2.0,1.0,1.5,4.0,2.5,1.4500000000000002,1.635,36.95,48.900000000000006,0.01585,0.15949999999999998,0.05185,0.12835,0.11349999999999999,0.9710000000000001
"ARAUS_00096, ARAUS_00496",2,45.438,1.0,3.0,4.0,1.0,2.0,1.0,5.0,3.5,1.7,1.935,14.45,17.55,0.010595,0.101,0.03175,0.059649999999999995,0.07235,0.671
"ARAUS_00294, ARAUS_00114",2,38.3625,1.0,4.0,5.0,3.5,2.0,1.0,4.5,2.0,1.2650000000000001,1.67,31.5,43.2,0.023649999999999997,0.146,0.03765,0.12304999999999999,2.2,4.720000000000001
"ARAUS_00392, ARAUS_00077",2,44.0,1.0,3.0,4.0,3.5,3.5,2.0,4.5,4.0,1.3250000000000002,1.48,27.65,32.8,0.01055,0.1245,0.07505,0.16599999999999998,0.306,0.8245
"ARAUS_00672, ARAUS_00272",2,78.5075,1.0,3.5,3.5,3.5,2.0,1.5,3.5,2.5,1.73,1.915,26.450000000000003,31.2,0.011099999999999999,0.1225,0.0303,0.05735,0.06775,1.2
"ARAUS_00341, ARAUS_00191",2,44.1045,1.0,3.0,4.0,1.5,1.5,1.0,4.5,2.5,1.735,2.305,25.549999999999997,35.7,0.019200000000000002,0.1335,0.033699999999999994,0.074,0.1675,1.1400000000000001
"ARAUS_00315, ARAUS_00095",2,45.6935,1.0,1.5,5.0,4.0,1.5,1.0,4.5,1.5,1.37,1.6400000000000001,24.25,49.599999999999994,0.0186,0.138,0.03565,0.09735,0.2875,3.255
"ARAUS_00433, ARAUS_00048",2,61.3215,1.0,3.5,4.0,1.0,2.5,1.0,5.0,4.0,1.46,1.755,21.75,34.95,0.1104,0.1905,0.038849999999999996,0.11475,0.08755,3.02
"ARAUS_00121, ARAUS_00496",2,64.3055,1.0,3.5,4.5,3.0,2.0,1.5,5.0,2.5,1.3250000000000002,1.565,24.45,34.8,0.0153,0.147,0.04425,0.0837,0.2955,2.285
"ARAUS_00586, ARAUS_00201",2,49.2115,1.0,2.0,5.0,1.5,4.5,1.0,5.0,1.5,1.3450000000000002,1.775,25.95,44.45,0.0246,0.187,0.0406,0.10435,0.26,2.02
"ARAUS_00196, ARAUS_00311",2,48.607,1.0,2.0,3.0,3.0,4.0,2.5,5.0,2.0,1.9449999999999998,2.495,38.05,56.45,0.0159,0.139,0.04085,0.09975,0.146,1.092
"ARAUS_00556, ARAUS_00201",2,48.183499999999995,1.0,1.5,3.5,1.5,4.5,1.0,5.0,2.5,1.9100000000000001,2.2,40.5,55.95,0.01315,0.131,0.0359,0.0838,0.0432,0.6685
"ARAUS_00290, ARAUS_00255",2,41.212999999999994,1.0,4.5,4.5,2.5,1.5,1.0,5.0,2.5,1.56,1.855,24.450000000000003,38.35,0.1975,0.318,0.033,0.07785,0.44,2.9
"ARAUS_00534, ARAUS_00194",2,56.108000000000004,1.0,2.5,3.0,2.0,4.0,2.0,5.0,4.0,1.835,2.745,14.0,20.2,0.009935,0.09715,0.0252,0.0553,0.4385,1.6600000000000001
"ARAUS_00659, ARAUS_00404",2,62.7645,1.0,2.5,2.0,1.5,4.5,1.5,5.0,2.0,1.1549999999999998,1.59,16.3,25.65,0.0487,0.137,0.0411,0.10185,0.1275,0.9115
"ARAUS_00052, ARAUS_00367",2,44.068,1.0,4.0,4.0,3.0,2.0,1.5,4.0,2.0,1.29,1.495,21.4,34.2,0.01955,0.1065,0.03505,0.0774,0.2225,1.88
"ARAUS_00130, ARAUS_00330",2,46.855999999999995,1.0,4.5,5.0,3.5,1.0,1.0,4.5,3.5,1.4249999999999998,1.7349999999999999,20.15,32.45,0.1885,0.304,0.0361,0.0997,0.2425,1.73
"ARAUS_00222, ARAUS_00467",2,48.966499999999996,1.0,4.0,4.5,1.5,3.0,1.0,5.0,3.0,1.665,2.3449999999999998,9.94,15.600000000000001,0.0129,0.09029999999999999,0.02795,0.07145000000000001,0.149,0.698
"ARAUS_00298, ARAUS_00253",2,47.26049999999999,1.0,4.5,5.0,4.0,1.0,1.0,4.5,1.5,1.38,1.5950000000000002,24.200000000000003,47.599999999999994,0.253,0.32999999999999996,0.048850000000000005,0.20500000000000002,0.3105,1.92
"ARAUS_00482, ARAUS_00217",2,60.6635,1.0,2.5,3.0,1.5,3.0,1.0,5.0,4.0,1.115,1.395,12.3,22.5,0.01975,0.0983,0.0301,0.0882,0.176,1.13
"ARAUS_00236, ARAUS_00351",2,60.126,1.0,2.0,3.0,2.0,4.0,1.0,4.0,3.0,1.34,1.69,27.55,41.8,0.030699999999999998,0.1295,0.046,0.10250000000000001,0.45099999999999996,1.5899999999999999
"ARAUS_00076, ARAUS_00356",2,36.924499999999995,1.0,2.0,3.5,2.5,3.0,2.0,4.0,3.0,1.32,1.6400000000000001,10.235,21.6,0.0131,0.08195,0.02445,0.051000000000000004,0.2215,1.615
"ARAUS_00146, ARAUS_00446",2,80.605,1.0,4.0,4.5,3.0,2.0,1.0,5.0,1.5,1.42,2.0949999999999998,26.1,52.75,0.02,0.1675,0.0472,0.27,0.375,1.96
"ARAUS_00146, ARAUS_00366",2,58.593,1.0,3.0,3.0,2.0,3.0,1.5,4.5,2.5,1.17,1.835,31.4,55.35,0.03,0.176,0.055249999999999994,0.214,0.9165000000000001,3.0700000000000003
"ARAUS_00087, ARAUS_00467",2,72.273,1.0,3.0,4.0,1.0,2.5,1.0,4.5,2.5,1.1400000000000001,1.37,19.35,39.900000000000006,0.0137,0.151,0.03625,0.08175,0.817,5.945
"ARAUS_00136, ARAUS_00271",2,54.258,1.0,3.5,5.0,1.5,2.5,1.0,5.0,3.5,1.3250000000000002,1.7349999999999999,18.85,51.55,0.0685,0.286,0.034449999999999995,0.11299999999999999,0.4,3.035
"ARAUS_00321, ARAUS_00176",2,44.272,1.0,3.5,4.0,3.0,2.0,1.5,4.0,1.5,1.3250000000000002,1.82,20.5,48.6,0.07200000000000001,0.22899999999999998,0.0543,0.1275,0.5245,3.04
ARAUS_00094,1,59.4,1.0,1.0,4.0,3.0,4.0,1.0,4.0,5.0,1.3,1.56,19.0,28.1,0.012,0.133,0.0357,0.0738,0.108,1.03
ARAUS_00009,1,46.206,1.0,1.0,1.0,3.0,5.0,5.0,1.0,1.0,1.26,2.46,7.79,15.2,0.00763,0.0799,0.0236,0.0517,0.0695,0.743
ARAUS_00024,1,47.233,1.0,3.0,4.0,2.0,2.0,1.0,5.0,3.0,1.47,1.67,13.8,16.9,0.0123,0.11,0.0265,0.0595,0.207,0.803
ARAUS_00144,1,64.771,1.0,3.0,1.0,3.0,3.0,4.0,2.0,2.0,1.4,2.06,13.8,19.6,0.0459,0.142,0.0308,0.146,0.268,1.58
ARAUS_00344,1,53.883,1.0,5.0,4.0,2.0,1.0,2.0,5.0,1.0,1.31,1.58,15.1,22.6,0.0509,0.128,0.0356,0.0884,0.167,1.5
ARAUS_00012,1,60.323,1.0,4.0,5.0,4.0,1.0,1.0,5.0,3.0,1.25,1.54,17.8,27.7,0.051,0.127,0.0456,0.131,0.173,0.722
ARAUS_00318,1,45.553,1.0,2.0,3.0,2.0,3.0,1.0,5.0,3.0,1.84,2.12,18.6,23.5,0.0179,0.117,0.0265,0.0717,0.0457,0.336
