participant,merge_count,time_taken,pleasant,eventful,chaotic,vibrant,uneventful,calm,annoying,monotonous,Savg_r,Smax_r,Navg_r,Nmax_r,Favg_r,Fmax_r,Ravg_r,Rmax_r,Tavg_r,Tmax_r
"ARAUS_00565, ARAUS_00140",2,59.3775,4.5,1.0,1.0,3.0,5.0,5.0,1.5,3.5,1.05,2.285,9.99,17.15,0.0764,0.328,0.0337,0.08305,0.09805,1.905
"ARAUS_00245, ARAUS_00490",2,91.14150000000001,5.0,1.0,1.0,2.5,5.0,4.0,1.0,3.0,0.9279999999999999,1.355,9.489999999999998,14.149999999999999,0.007665,0.099,0.02975,0.05335,0.032549999999999996,0.2625
"ARAUS_00200, ARAUS_00475",2,45.2565,4.0,1.0,1.0,1.5,4.5,5.0,1.5,4.5,1.1400000000000001,1.52,12.15,18.7,0.007984999999999999,0.0945,0.030699999999999998,0.059300000000000005,0.1485,1.49
"ARAUS_00455, ARAUS_00570",2,77.4625,3.5,1.0,1.0,1.0,5.0,4.5,1.5,4.0,1.09,1.27,10.95,13.100000000000001,0.007605000000000001,0.09490000000000001,0.02735,0.055749999999999994,0.02135,0.315
"ARAUS_00560, ARAUS_00050",2,43.6,5.0,1.0,1.0,1.5,5.0,4.5,1.0,3.5,1.335,1.67,12.3,18.0,0.00789,0.094,0.026500000000000003,0.05255,0.0182,0.274
"ARAUS_00390, ARAUS_00080",2,58.985,3.5,1.0,1.0,2.5,5.0,3.5,1.0,3.0,1.1,1.37,10.115,11.6,0.008035,0.1015,0.030100000000000002,0.0601,0.02445,0.372
"ARAUS_00630, ARAUS_00495",2,55.474999999999994,3.5,1.0,1.0,1.5,4.5,3.5,3.0,3.0,0.9490000000000001,1.7999999999999998,9.49,15.1,0.011515,0.10025,0.0297,0.05905,0.03885,0.4385
"ARAUS_00155, ARAUS_00475",2,45.542,3.0,1.0,1.0,2.0,4.5,4.5,1.5,5.0,1.085,1.5350000000000001,11.2,16.65,0.008365000000000001,0.105,0.0292,0.053500000000000006,0.025500000000000002,0.2685
"ARAUS_00560, ARAUS_00410",2,54.436,3.5,1.0,1.0,1.0,5.0,3.5,3.0,4.0,1.0355,1.565,10.245000000000001,14.05,0.008719999999999999,0.108,0.02985,0.0566,0.02275,0.28400000000000003
"ARAUS_00060, ARAUS_00290",2,51.561,4.0,1.0,1.0,1.0,5.0,4.0,1.5,5.0,1.004,1.295,9.925,12.399999999999999,0.00808,0.1045,0.0279,0.052000000000000005,0.0369,0.3425
"ARAUS_00310, ARAUS_00040",2,56.8475,2.5,1.0,1.5,1.0,5.0,3.0,1.5,4.5,1.405,1.545,10.5,12.75,0.008195000000000001,0.1095,0.025,0.0512,0.01915,0.2365
"ARAUS_00253, ARAUS_00668",2,49.2185,2.5,1.0,1.5,1.0,4.0,3.0,2.0,4.5,1.365,1.475,16.35,18.6,0.01001,0.1265,0.0305,0.0627,0.05445,0.379
"ARAUS_00596, ARAUS_00126",2,59.411,3.0,1.0,2.0,1.0,4.5,3.0,2.5,4.5,1.7200000000000002,2.4,22.55,33.2,0.024050000000000002,0.123,0.02835,0.09875,0.21100000000000002,1.76
"ARAUS_00456, ARAUS_00201",2,50.63250000000001,2.0,1.0,3.5,1.5,5.0,2.5,4.5,3.5,1.2,1.5350000000000001,20.5,32.55,0.009855,0.105,0.034850000000000006,0.06575,0.23149999999999998,1.38
"ARAUS_00469, ARAUS_00554",2,60.548500000000004,4.0,1.0,2.0,2.0,4.0,4.0,1.5,4.0,1.485,1.6600000000000001,14.1,17.1,0.009495,0.104,0.023899999999999998,0.04965,0.0854,0.944
"ARAUS_00204, ARAUS_00384",2,48.484,2.5,1.0,1.0,2.0,5.0,2.5,3.5,4.5,1.885,2.165,14.2,18.05,0.00955,0.105,0.0196,0.04345,0.08399999999999999,0.9635
"ARAUS_00294, ARAUS_00624",2,55.287000000000006,4.5,1.0,1.0,2.0,4.5,5.0,1.0,3.5,1.24,1.9749999999999999,12.7,19.1,0.019700000000000002,0.0944,0.0266,0.052,0.20900000000000002,1.38
"ARAUS_00204, ARAUS_00404",2,49.5495,4.0,1.0,1.0,1.5,5.0,4.0,1.5,4.5,1.595,1.855,15.899999999999999,19.549999999999997,0.008379999999999999,0.108,0.026099999999999998,0.0477,0.018750000000000003,0.4475
"ARAUS_00458, ARAUS_00218",2,65.043,1.5,1.0,2.5,2.0,4.5,1.5,5.0,3.5,2.2800000000000002,3.0949999999999998,12.55,22.8,0.172,0.22349999999999998,0.06385,0.1315,0.1945,0.857
"ARAUS_00131, ARAUS_00406",2,45.5025,4.5,1.0,1.0,1.0,5.0,4.5,2.5,3.5,1.72,2.4450000000000003,7.875,10.65,0.007545,0.0741,0.0174,0.0371,0.031,0.3825
"ARAUS_00111, ARAUS_00261",2,54.81,5.0,1.0,1.0,2.0,3.0,5.0,1.0,4.0,1.76,2.0149999999999997,10.39,15.049999999999999,0.006805,0.07465,0.01965,0.043800000000000006,0.01475,0.14300000000000002
"ARAUS_00183, ARAUS_00398",2,61.0,2.5,1.0,2.5,2.0,4.5,2.0,4.5,4.0,1.55,2.79,16.75,32.85,0.039900000000000005,0.1105,0.039599999999999996,0.2625,0.2,2.1799999999999997
"ARAUS_00188, ARAUS_00468",2,47.004,1.5,1.0,4.0,3.0,4.5,1.5,5.0,4.0,1.3250000000000002,1.55,25.799999999999997,50.650000000000006,0.01765,0.14300000000000002,0.04075,0.256,0.257,3.005
"ARAUS_00560, ARAUS_00260",2,51.4315,3.5,1.0,1.0,2.0,5.0,4.5,3.0,3.5,1.13,2.06,9.82,16.75,0.01255,0.08990000000000001,0.028,0.059399999999999994,0.287,1.63
"ARAUS_00073, ARAUS_00298",2,67.626,2.5,1.0,1.0,1.0,5.0,3.0,3.5,4.5,1.655,1.78,15.649999999999999,18.8,0.010280000000000001,0.11,0.027299999999999998,0.057749999999999996,0.0808,0.7395
"ARAUS_00487, ARAUS_00092",2,51.7415,2.5,1.0,3.5,2.5,5.0,1.5,4.5,5.0,1.19,1.4049999999999998,15.899999999999999,19.6,0.00924,0.1105,0.0407,0.0885,0.255,1.125
"ARAUS_00638, ARAUS_00063",2,107.84700000000001,4.0,1.0,1.0,2.5,3.0,4.5,2.5,2.5,1.065,1.83,6.77,13.8,0.02815,0.0781,0.0235,0.0487,0.1345,1.185
"ARAUS_00503, ARAUS_00048",2,56.923,4.5,1.0,1.0,2.0,3.0,4.0,1.0,3.5,1.17,1.6549999999999998,7.83,11.95,0.010110000000000001,0.0804,0.022350000000000002,0.07819999999999999,0.07875,0.913
"ARAUS_00140, ARAUS_00505",2,56.2255,3.0,1.0,1.0,2.0,5.0,3.0,1.0,2.5,1.375,1.66,15.95,19.4,0.009355,0.121,0.03015,0.06235,0.02545,0.642
"ARAUS_00377, ARAUS_00252",2,78.1235,3.0,1.0,1.5,2.0,4.0,2.5,2.5,4.5,1.545,1.8900000000000001,18.6,24.1,0.011314999999999999,0.1095,0.02915,0.05875,0.08829999999999999,0.9924999999999999
"ARAUS_00592, ARAUS_00282",2,67.3615,4.0,1.0,2.5,2.5,4.0,4.0,2.5,4.0,1.245,1.9100000000000001,14.05,21.6,0.028650000000000002,0.09275,0.033049999999999996,0.1017,0.09040000000000001,1.1
"ARAUS_00462, ARAUS_00207",2,68.88300000000001,4.0,1.0,1.5,2.5,3.0,3.5,1.0,3.0,1.23,2.01,15.15,24.2,0.011349999999999999,0.1025,0.032100000000000004,0.07635,0.07780000000000001,0.7444999999999999
"ARAUS_00186, ARAUS_00391",2,50.402,4.0,1.0,1.0,2.0,5.0,4.5,2.0,4.5,1.26,1.87,11.75,20.0,0.0124,0.103,0.02505,0.048,0.1275,0.868
"ARAUS_00540, ARAUS_00190",2,58.7225,2.5,1.0,3.0,1.5,4.5,2.5,3.5,4.0,1.43,1.74,10.45,13.850000000000001,0.008110000000000001,0.08315,0.020900000000000002,0.0399,0.07289999999999999,0.49350000000000005
"ARAUS_00130, ARAUS_00455",2,56.227000000000004,3.5,1.0,1.0,2.5,4.5,4.5,1.0,3.5,1.14,1.58,9.805,13.2,0.009479999999999999,0.0832,0.02495,0.051000000000000004,0.0979,0.5405
"ARAUS_00618, ARAUS_00123",2,67.3265,3.5,1.0,1.5,2.0,5.0,4.0,1.5,2.5,1.9300000000000002,2.5300000000000002,6.555,13.45,0.01475,0.0651,0.0133,0.0472,0.0568,1.0130000000000001
"ARAUS_00468, ARAUS_00213",2,106.22999999999999,5.0,1.0,1.5,1.5,4.5,5.0,1.0,2.0,1.85,2.16,8.86,15.100000000000001,0.00937,0.0581,0.019000000000000003,0.04615,0.04305,0.97
"ARAUS_00137, ARAUS_00597",2,49.0195,5.0,1.0,1.5,2.0,5.0,5.0,1.0,4.5,1.37,1.89,8.2,11.45,0.009405,0.06685,0.02695,0.0847,0.2805,1.315
"ARAUS_00620, ARAUS_00380",2,65.9435,2.5,1.0,2.0,4.0,3.0,4.0,2.0,3.0,1.5750000000000002,1.99,17.1,22.0,0.014450000000000001,0.07685,0.02505,0.05375,0.1555,1.35
"ARAUS_00478, ARAUS_00018",2,49.6045,4.5,1.0,1.5,2.5,4.5,4.5,1.5,2.0,1.8399999999999999,2.41,9.98,16.25,0.008660000000000001,0.06570000000000001,0.0182,0.0419,0.184,0.863
"ARAUS_00310, ARAUS_00050",2,39.951,3.5,1.0,3.0,2.5,5.0,2.5,2.5,4.0,1.15,1.7850000000000001,17.55,31.2,0.01055,0.128,0.034699999999999995,0.0748,0.218,1.165
"ARAUS_00477, ARAUS_00117",2,64.92699999999999,5.0,1.0,1.0,2.5,5.0,5.0,1.5,4.5,1.4500000000000002,1.83,10.84,14.5,0.007725000000000001,0.0871,0.023649999999999997,0.0464,0.04745,0.749
"ARAUS_00554, ARAUS_00139",2,87.4995,2.5,1.0,1.5,1.5,4.0,3.0,2.0,5.0,1.595,1.73,14.45,17.049999999999997,0.00946,0.107,0.02495,0.0596,0.03275,0.316
"ARAUS_00204, ARAUS_00394",2,53.6575,2.0,1.0,1.5,1.0,4.5,1.5,4.0,3.5,1.4100000000000001,1.6099999999999999,12.05,14.95,0.008115,0.1015,0.02725,0.0563,0.06635,0.8999999999999999
"ARAUS_00104, ARAUS_00674",2,47.914500000000004,2.0,1.0,2.0,1.5,4.5,1.5,3.5,5.0,1.585,1.895,22.950000000000003,28.8,0.01345,0.098,0.03325,0.06695000000000001,0.0443,0.5715
"ARAUS_00535, ARAUS_00240",2,73.383,3.5,1.0,2.5,1.5,5.0,3.5,3.0,4.0,1.3050000000000002,1.47,17.0,25.45,0.01635,0.133,0.031100000000000003,0.0629,0.15,1.205
"ARAUS_00092, ARAUS_00342",2,40.5205,1.5,1.0,2.5,1.5,4.5,1.5,4.5,4.5,1.13,1.38,14.9,24.1,0.0145,0.13849999999999998,0.0309,0.07469999999999999,0.1885,1.685
"ARAUS_00379, ARAUS_00229",2,67.613,2.0,1.0,2.5,2.0,3.5,2.0,3.0,2.0,1.2149999999999999,1.9049999999999998,8.379999999999999,16.1,0.01765,0.08015,0.032,0.1525,0.275,1.52
"ARAUS_00565, ARAUS_00465",2,58.9025,4.5,1.0,1.5,2.5,4.5,5.0,2.0,3.5,1.15,1.4649999999999999,10.3,13.600000000000001,0.06275,0.14945,0.0296,0.0697,0.14450000000000002,1.475
"ARAUS_00150, ARAUS_00485",2,44.6235,2.5,1.0,2.5,1.0,3.0,3.0,3.5,4.0,1.4100000000000001,1.9500000000000002,11.850000000000001,15.85,0.006965,0.09440000000000001,0.048999999999999995,0.0915,0.0958,1.0230000000000001
"ARAUS_00058, ARAUS_00298",2,44.0835,3.0,1.0,1.0,2.0,5.0,3.0,2.0,5.0,0.94,1.2149999999999999,14.4,19.05,0.0115,0.129,0.0369,0.0702,0.1004,0.42700000000000005
"ARAUS_00478, ARAUS_00218",2,93.864,2.5,1.0,2.0,2.0,4.0,3.5,1.5,2.5,1.1549999999999998,1.52,10.265,21.4,0.01089,0.0843,0.02975,0.063,0.04985,0.766
"ARAUS_00398, ARAUS_00253",2,44.318,3.5,1.0,1.5,3.0,4.5,4.5,1.0,4.5,1.605,1.96,13.149999999999999,18.45,0.008595,0.10975,0.026099999999999998,0.06185,0.01555,0.249
"ARAUS_00250, ARAUS_00380",2,54.686499999999995,2.0,1.0,1.0,1.5,3.5,3.0,4.5,4.5,1.53,2.185,22.450000000000003,34.05,0.016,0.1405,0.14100000000000001,0.23049999999999998,0.38349999999999995,1.9549999999999998
"ARAUS_00342, ARAUS_00117",2,53.196,1.5,1.0,3.5,1.5,4.5,1.5,5.0,3.0,1.25,1.7149999999999999,23.049999999999997,45.25,0.01105,0.0826,0.03765,0.0857,0.8585,6.484999999999999
"ARAUS_00197, ARAUS_00412",2,67.23649999999999,3.0,1.0,2.5,1.5,4.5,2.5,3.0,4.0,1.47,1.77,18.299999999999997,38.099999999999994,0.011949999999999999,0.1485,0.030850000000000002,0.07250000000000001,0.8145,5.99
"ARAUS_00381, ARAUS_00151",2,48.152,3.5,1.0,1.5,1.5,4.5,3.5,1.5,4.5,1.7000000000000002,2.0700000000000003,7.4,9.379999999999999,0.00645,0.06295,0.0212,0.0436,0.0424,0.36050000000000004
"ARAUS_00501, ARAUS_00556",2,58.085499999999996,4.0,1.0,1.0,1.5,4.5,4.0,2.5,4.0,1.35,1.53,8.855,12.0,0.0127,0.06815,0.027200000000000002,0.0664,0.0257,0.1565
"ARAUS_00546, ARAUS_00211",2,60.2495,4.5,1.0,1.0,2.5,4.0,4.5,1.5,3.0,1.16,1.4449999999999998,6.855,10.385000000000002,0.01455,0.09045,0.0225,0.058550000000000005,0.259,1.6
"ARAUS_00031, ARAUS_00536",2,62.866,5.0,1.0,1.0,1.5,4.0,5.0,1.0,4.0,1.16,1.77,6.795,10.75,0.01335,0.08105000000000001,0.0232,0.0584,0.254,1.62
"ARAUS_00195, ARAUS_00530",2,54.5625,4.5,1.0,1.0,1.5,5.0,5.0,1.0,2.0,1.335,1.94,10.57,15.45,0.01095,0.1005,0.0262,0.05895,0.07005,1.125
"ARAUS_00422, ARAUS_00022",2,51.9555,2.0,1.0,1.0,1.5,5.0,2.5,4.0,4.0,1.375,1.7000000000000002,18.35,22.65,0.008469999999999998,0.10089999999999999,0.03195,0.06515,0.354,2.74
"ARAUS_00342, ARAUS_00037",2,41.844,3.5,1.0,1.0,3.0,2.0,5.0,1.5,4.5,1.09,1.8849999999999998,14.45,21.15,0.009864999999999999,0.1075,0.035,0.0736,0.075,0.8945000000000001
ARAUS_00297,1,66.008,4.0,1.0,1.0,1.0,4.0,4.0,2.0,4.0,1.96,2.48,16.4,23.9,0.028,0.104,0.0214,0.0608,0.3,1.23
ARAUS_00477,1,54.713,4.0,1.0,1.0,3.0,3.0,4.0,1.0,5.0,1.8,2.25,15.8,22.1,0.0158,0.0809,0.0224,0.0552,0.393,2.51
ARAUS_00282,1,85.803,4.0,1.0,3.0,1.0,5.0,4.0,2.0,4.0,1.82,2.28,15.7,21.7,0.03,0.0958,0.0269,0.095,0.052,0.492
ARAUS_00037,1,36.048,4.0,1.0,1.0,4.0,4.0,5.0,2.0,3.0,1.78,1.93,15.2,18.6,0.0172,0.0956,0.0244,0.0546,0.0588,0.446
ARAUS_00427,1,125.038,4.0,1.0,1.0,1.0,4.0,4.0,2.0,4.0,1.77,1.92,15.4,19.1,0.0248,0.0977,0.0235,0.0552,0.199,2.14
ARAUS_00127,1,42.736,3.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,1.77,1.94,15.9,18.7,0.0103,0.0987,0.0265,0.0651,0.0375,0.406
ARAUS_00314,1,39.83,2.0,1.0,3.0,1.0,4.0,3.0,4.0,3.0,1.38,2.13,19.8,35.5,0.043,0.13,0.0343,0.0822,0.142,1.06
ARAUS_00424,1,74.848,2.0,1.0,1.0,1.0,5.0,2.0,5.0,4.0,1.29,1.59,19.2,29.9,0.0767,0.128,0.0352,0.0741,0.173,1.04
ARAUS_00094,1,59.4,1.0,1.0,4.0,3.0,4.0,1.0,4.0,5.0,1.3,1.56,19.0,28.1,0.012,0.133,0.0357,0.0738,0.108,1.03
ARAUS_00019,1,47.312,3.0,1.0,2.0,2.0,4.0,2.0,4.0,4.0,1.54,2.99,18.9,47.2,0.0769,0.128,0.0319,0.104,0.622,6.44
ARAUS_00309,1,36.652,5.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.26,3.19,9.31,17.7,0.00959,0.0783,0.0262,0.0814,0.0878,1.05
ARAUS_00239,1,82.368,5.0,1.0,2.0,2.0,4.0,5.0,2.0,5.0,1.21,1.95,9.26,16.9,0.0165,0.0802,0.0247,0.0596,0.138,1.49
ARAUS_00069,1,35.248,5.0,1.0,1.0,2.0,2.0,4.0,2.0,4.0,1.4,1.66,9.64,15.7,0.0077,0.0815,0.0227,0.0443,0.0689,0.965
ARAUS_00284,1,39.096,5.0,1.0,1.0,1.0,5.0,5.0,1.0,4.0,1.55,1.73,11.5,16.2,0.00753,0.0894,0.0222,0.0456,0.0492,0.873
ARAUS_00024,1,52.115,5.0,1.0,1.0,3.0,4.0,5.0,1.0,3.0,1.28,1.64,9.34,15.7,0.00823,0.0803,0.0246,0.0446,0.0755,1.01
ARAUS_00344,1,51.889,5.0,1.0,1.0,2.0,5.0,4.0,2.0,2.0,1.12,1.6,9.61,16.0,0.0239,0.086,0.0282,0.0674,0.0799,1.03
ARAUS_00104,1,48.996,3.0,1.0,1.0,2.0,5.0,4.0,2.0,5.0,1.85,2.16,11.3,18.3,0.00959,0.0878,0.0233,0.0512,0.0538,0.893
ARAUS_00129,1,46.087,4.0,1.0,1.0,1.0,5.0,4.0,1.0,5.0,1.26,1.61,9.37,15.5,0.00776,0.0789,0.0237,0.0502,0.0729,1.02
ARAUS_00029,1,42.313,4.0,1.0,1.0,2.0,5.0,4.0,2.0,5.0,1.2,1.46,7.73,12.5,0.0127,0.0859,0.0229,0.0506,0.0661,0.742
ARAUS_00009,1,46.206,1.0,1.0,1.0,3.0,5.0,5.0,1.0,1.0,1.26,2.46,7.79,15.2,0.00763,0.0799,0.0236,0.0517,0.0695,0.743
ARAUS_00394,1,45.898,4.0,1.0,1.0,2.0,5.0,4.0,2.0,5.0,1.2,1.53,7.74,12.5,0.0112,0.0888,0.023,0.0517,0.103,1.2
ARAUS_00394,1,50.119,4.0,1.0,1.0,2.0,5.0,4.0,2.0,4.0,1.22,1.73,7.73,12.6,0.00979,0.0821,0.0231,0.0516,0.0917,1.1
ARAUS_00149,1,56.983,4.0,1.0,1.0,1.0,5.0,4.0,1.0,4.0,1.25,1.44,8.17,12.7,0.00698,0.0816,0.0215,0.0438,0.058,0.728
ARAUS_00114,1,47.146,2.0,1.0,1.0,1.0,5.0,3.0,3.0,5.0,1.35,1.49,9.2,12.9,0.00709,0.0863,0.0223,0.0457,0.0425,0.616
ARAUS_00094,1,44.487,5.0,1.0,1.0,4.0,5.0,5.0,1.0,2.0,1.22,1.42,7.88,12.8,0.00716,0.0824,0.0226,0.0472,0.0608,0.74
ARAUS_00064,1,32.855,5.0,1.0,1.0,3.0,5.0,5.0,1.0,4.0,1.28,1.7,8.35,12.6,0.00775,0.0876,0.0231,0.05,0.0546,0.714
ARAUS_00294,1,53.495,5.0,1.0,1.0,3.0,5.0,5.0,1.0,4.0,1.42,1.56,9.07,12.7,0.00677,0.0816,0.021,0.0424,0.0454,0.703
ARAUS_00299,1,70.463,5.0,1.0,1.0,4.0,5.0,5.0,2.0,4.0,1.3,1.59,8.32,13.2,0.00698,0.0789,0.0226,0.0492,0.0548,0.713
ARAUS_00269,1,57.448,2.0,1.0,1.0,3.0,4.0,2.0,4.0,5.0,1.31,1.54,13.6,17.1,0.0444,0.107,0.0272,0.0608,0.231,0.857
ARAUS_00529,1,48.669,4.0,1.0,1.0,4.0,5.0,5.0,1.0,5.0,1.34,2.08,13.6,22.4,0.0511,0.19,0.0292,0.0667,0.236,0.87
ARAUS_00024,1,73.916,3.0,1.0,4.0,2.0,4.0,3.0,4.0,4.0,1.35,1.99,13.7,22.4,0.0297,0.115,0.0274,0.0893,0.296,2.35
ARAUS_00219,1,78.464,5.0,1.0,1.0,2.0,4.0,5.0,1.0,4.0,1.31,1.53,13.2,16.7,0.0171,0.109,0.0275,0.0663,0.241,0.87
ARAUS_00424,1,56.416,3.0,1.0,1.0,1.0,5.0,4.0,3.0,4.0,1.38,1.67,13.9,21.6,0.0404,0.117,0.0271,0.0487,0.21,1.53
ARAUS_00344,1,54.303,4.0,1.0,1.0,4.0,5.0,5.0,1.0,2.0,1.47,2.69,14.4,25.6,0.0477,0.14,0.0284,0.0704,0.33,2.55
ARAUS_00424,1,51.496,4.0,1.0,1.0,1.0,5.0,4.0,2.0,5.0,1.42,2.02,14.3,22.7,0.0325,0.111,0.0256,0.0486,0.219,1.52
ARAUS_00156,1,33.344,5.0,1.0,1.0,3.0,5.0,5.0,1.0,5.0,1.33,2.37,7.42,11.3,0.00923,0.0856,0.0241,0.136,0.11,0.537
ARAUS_00441,1,50.599,5.0,1.0,1.0,4.0,4.0,4.0,1.0,2.0,1.15,1.55,7.13,11.3,0.0178,0.0836,0.022,0.0696,0.171,1.19
ARAUS_00416,1,44.392,4.0,1.0,1.0,2.0,5.0,5.0,2.0,3.0,1.13,1.55,6.92,11.3,0.0195,0.0851,0.0233,0.0647,0.109,0.536
ARAUS_00081,1,47.65,5.0,1.0,1.0,4.0,5.0,4.0,1.0,5.0,1.16,1.61,7.26,13.4,0.0128,0.0861,0.0235,0.0694,0.193,1.53
ARAUS_00106,1,49.208,5.0,1.0,1.0,2.0,5.0,5.0,1.0,5.0,1.14,1.55,7.03,11.3,0.0212,0.085,0.0218,0.0694,0.26,1.28
ARAUS_00451,1,47.84,4.0,1.0,1.0,2.0,4.0,4.0,3.0,2.0,1.13,1.55,6.91,11.3,0.00929,0.086,0.0224,0.0697,0.151,1.16
ARAUS_00506,1,56.113,4.0,1.0,1.0,3.0,5.0,5.0,2.0,4.0,1.22,1.53,7.52,11.7,0.00689,0.0853,0.0225,0.0646,0.0991,0.483
ARAUS_00436,1,55.681,5.0,1.0,1.0,4.0,5.0,5.0,1.0,5.0,1.26,1.56,7.33,11.8,0.0076,0.0845,0.0221,0.0586,0.0994,0.469
ARAUS_00321,1,37.264,5.0,1.0,1.0,2.0,4.0,5.0,1.0,3.0,1.25,1.57,7.16,11.5,0.00703,0.0854,0.0213,0.0709,0.103,0.515
ARAUS_00286,1,35.4,5.0,1.0,1.0,2.0,5.0,5.0,1.0,4.0,1.1,1.55,8.4,13.6,0.012,0.0845,0.0283,0.101,0.18,1.38
ARAUS_00016,1,48.345,5.0,1.0,1.0,1.0,5.0,5.0,1.0,5.0,1.11,1.85,8.4,14.0,0.0209,0.103,0.0287,0.108,0.183,1.94
ARAUS_00271,1,44.005,3.0,1.0,3.0,4.0,5.0,4.0,5.0,3.0,1.15,1.58,8.67,15.0,0.0328,0.117,0.0299,0.108,0.124,0.99
ARAUS_00286,1,40.511,5.0,1.0,1.0,2.0,5.0,5.0,1.0,5.0,1.5,1.69,9.61,13.8,0.00763,0.0879,0.024,0.0874,0.0874,0.904
ARAUS_00126,1,40.247,5.0,1.0,1.0,2.0,5.0,5.0,1.0,5.0,1.12,1.4,8.42,12.7,0.00759,0.0874,0.0269,0.107,0.101,0.997
ARAUS_00391,1,56.591,3.0,1.0,1.0,1.0,5.0,4.0,3.0,4.0,1.74,2.23,10.4,15.7,0.0171,0.0969,0.0224,0.0784,0.0821,0.913
ARAUS_00082,1,88.128,5.0,1.0,1.0,4.0,4.0,4.0,5.0,4.0,1.79,2.61,11.8,19.3,0.0371,0.0972,0.0207,0.0469,0.385,1.46
ARAUS_00332,1,30.328,4.0,1.0,1.0,1.0,5.0,5.0,1.0,5.0,1.36,1.76,9.65,12.8,0.0104,0.0925,0.0234,0.0465,0.0757,0.841
ARAUS_00137,1,31.888,4.0,1.0,1.0,2.0,5.0,5.0,1.0,4.0,1.1,1.46,12.8,15.8,0.0112,0.0883,0.0299,0.0711,0.322,1.03
ARAUS_00237,1,35.599,5.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,1.09,1.32,12.8,16.3,0.0103,0.0877,0.0299,0.0713,0.294,1.03
ARAUS_00307,1,53.754,3.0,1.0,2.0,2.0,4.0,2.0,5.0,3.0,1.21,1.75,14.1,20.0,0.0747,0.212,0.0282,0.0821,0.28,1.01
ARAUS_00137,1,60.888,4.0,1.0,2.0,2.0,5.0,4.0,2.0,4.0,1.24,1.92,13.9,18.5,0.0317,0.0876,0.0505,0.233,0.355,1.62
ARAUS_00092,1,68.906,4.0,1.0,2.0,2.0,5.0,4.0,4.0,4.0,1.1,1.32,12.8,16.2,0.0161,0.119,0.0299,0.0712,0.318,1.31
