participant,merge_count,time_taken,pleasant,eventful,chaotic,vibrant,uneventful,calm,annoying,monotonous,Savg_r,Smax_r,Navg_r,Nmax_r,Favg_r,Fmax_r,Ravg_r,Rmax_r,Tavg_r,Tmax_r
ARAUS_00322,1,38.199,4.0,2.0,2.0,4.0,4.0,5.0,1.0,2.0,1.84,1.98,16.0,23.3,0.0103,0.105,0.0235,0.057,0.0476,0.982
ARAUS_00067,1,41.568,4.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,1.84,2.01,15.7,23.5,0.0115,0.101,0.0247,0.0643,0.0513,0.984
ARAUS_00007,1,154.064,4.0,4.0,3.0,2.0,1.0,5.0,1.0,3.0,1.86,2.13,17.9,30.3,0.0116,0.143,0.0236,0.0575,0.0407,0.909
ARAUS_00307,1,50.096,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.8,1.99,17.5,23.9,0.0148,0.0987,0.0347,0.0659,0.0416,0.89
ARAUS_00542,1,56.791,3.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,1.97,2.17,18.1,24.5,0.00882,0.103,0.0227,0.0511,0.0362,0.855
"ARAUS_00582, ARAUS_00257, ARAUS_00347",3,79.41733333333333,3.0,2.3333333333333335,2.0,2.6666666666666665,3.0,3.0,3.0,3.3333333333333335,1.593333333333333,1.8066666666666666,19.0,26.7,0.013633333333333332,0.11599999999999999,0.0346,0.08253333333333333,0.08053333333333333,0.9580000000000001
"ARAUS_00277, ARAUS_00102",2,48.903999999999996,4.0,2.5,2.5,2.5,4.0,3.0,3.0,2.5,1.705,1.99,17.25,25.25,0.012799999999999999,0.09625,0.030350000000000002,0.07605,0.1575,1.455
"ARAUS_00047, ARAUS_00302, ARAUS_00662",3,50.383,3.6666666666666665,1.6666666666666667,2.0,2.3333333333333335,3.6666666666666665,3.0,3.0,3.6666666666666665,1.6233333333333333,1.8099999999999998,19.5,28.366666666666664,0.013900000000000001,0.13233333333333333,0.031266666666666665,0.0682,0.04206666666666666,0.9453333333333335
"ARAUS_00177, ARAUS_00447",2,46.1035,3.5,3.0,3.0,4.0,3.0,3.0,2.0,4.0,1.755,2.005,21.15,29.9,0.00962,0.118,0.029249999999999998,0.06615,0.0191,0.548
"ARAUS_00097, ARAUS_00582, ARAUS_00377",3,45.223333333333336,4.0,2.6666666666666665,1.6666666666666667,2.6666666666666665,3.6666666666666665,3.6666666666666665,2.3333333333333335,4.0,1.8500000000000003,2.02,16.233333333333334,23.8,0.009473333333333334,0.10866666666666668,0.023133333333333336,0.054799999999999995,0.051133333333333336,0.9726666666666667
"ARAUS_00177, ARAUS_00352",2,55.0065,3.5,3.0,3.0,3.5,3.0,3.0,2.5,3.0,1.8,1.93,16.950000000000003,24.25,0.0106,0.121,0.02495,0.048350000000000004,0.0406,0.929
"ARAUS_00177, ARAUS_00457",2,69.4995,2.5,2.0,2.5,3.5,4.0,3.0,3.0,4.0,1.69,1.82,19.25,26.65,0.01015,0.1275,0.0274,0.06055,0.0345,0.8965000000000001
"ARAUS_00602, ARAUS_00492, ARAUS_00272",3,74.44033333333333,3.0,2.3333333333333335,2.0,2.3333333333333335,3.3333333333333335,2.6666666666666665,3.0,3.3333333333333335,1.9533333333333331,2.31,16.76666666666667,25.0,0.009523333333333333,0.10533333333333333,0.021966666666666666,0.057499999999999996,0.04496666666666666,0.9156666666666666
"ARAUS_00637, ARAUS_00192",2,66.3395,4.0,3.5,1.5,3.0,2.0,4.0,2.0,1.5,1.78,2.01,15.55,26.7,0.0179,0.0956,0.02435,0.0561,0.131,2.33
ARAUS_00477,1,54.713,4.0,1.0,1.0,3.0,3.0,4.0,1.0,5.0,1.8,2.25,15.8,22.1,0.0158,0.0809,0.0224,0.0552,0.393,2.51
ARAUS_00062,1,91.239,4.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,1.78,1.93,15.2,18.6,0.0171,0.0965,0.0237,0.0551,0.107,1.25
ARAUS_00282,1,85.803,4.0,1.0,3.0,1.0,5.0,4.0,2.0,4.0,1.82,2.28,15.7,21.7,0.03,0.0958,0.0269,0.095,0.052,0.492
ARAUS_00397,1,58.342,4.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,1.91,3.29,16.5,29.1,0.0814,0.538,0.0228,0.0502,0.0947,0.774
ARAUS_00247,1,52.831,3.0,2.0,2.0,4.0,4.0,2.0,4.0,2.0,1.97,2.61,17.3,25.0,0.0301,0.0972,0.0221,0.0423,0.342,1.48
ARAUS_00087,1,43.084,3.0,5.0,3.0,3.0,1.0,3.0,3.0,1.0,1.89,2.73,17.2,29.7,0.0332,0.0911,0.04,0.461,0.176,1.76
"ARAUS_00627, ARAUS_00317",2,51.86450000000001,4.0,2.0,1.5,2.5,4.0,3.5,2.5,2.5,1.81,2.6399999999999997,15.600000000000001,21.45,0.0203,0.09475,0.02435,0.05635,0.09595000000000001,1.5750000000000002
ARAUS_00037,1,36.048,4.0,1.0,1.0,4.0,4.0,5.0,2.0,3.0,1.78,1.93,15.2,18.6,0.0172,0.0956,0.0244,0.0546,0.0588,0.446
ARAUS_00147,1,68.559,2.0,2.0,3.0,2.0,4.0,3.0,4.0,4.0,1.77,1.93,16.9,24.4,0.0787,0.215,0.0242,0.119,0.0815,0.546
ARAUS_00427,1,125.038,4.0,1.0,1.0,1.0,4.0,4.0,2.0,4.0,1.77,1.92,15.4,19.1,0.0248,0.0977,0.0235,0.0552,0.199,2.14
ARAUS_00462,1,42.128,4.0,2.0,1.0,4.0,1.0,5.0,2.0,2.0,1.79,1.94,15.4,18.9,0.018,0.0973,0.0238,0.0531,0.0774,0.601
ARAUS_00462,1,80.728,4.0,4.0,2.0,4.0,2.0,5.0,2.0,3.0,1.79,1.96,15.2,17.6,0.0107,0.0955,0.0247,0.0537,0.0882,1.03
"ARAUS_00672, ARAUS_00347",2,61.8935,3.0,3.0,2.0,3.0,4.0,3.5,2.5,2.5,1.79,2.34,15.25,21.35,0.01325,0.0945,0.023649999999999997,0.0538,0.06505,0.552
"ARAUS_00537, ARAUS_00582",2,53.5445,4.0,2.0,2.0,4.0,3.0,3.5,2.5,3.0,1.78,1.95,15.25,18.6,0.024,0.131,0.0239,0.0552,0.1245,1.77
ARAUS_00472,1,49.1,5.0,3.0,1.0,2.0,3.0,5.0,1.0,4.0,1.78,1.93,15.2,19.3,0.0157,0.0881,0.0246,0.0588,0.0705,0.576
"ARAUS_00632, ARAUS_00532, ARAUS_00182",3,60.01833333333334,3.0,2.3333333333333335,3.3333333333333335,2.3333333333333335,3.6666666666666665,2.6666666666666665,3.0,3.3333333333333335,1.6500000000000001,1.99,18.599999999999998,35.43333333333333,0.018233333333333334,0.0982,0.02613333333333333,0.05876666666666666,0.1653666666666667,1.9233333333333336
"ARAUS_00607, ARAUS_00322, ARAUS_00037",3,46.78633333333334,2.6666666666666665,2.0,2.6666666666666665,1.6666666666666667,4.0,3.0,3.0,4.333333333333333,1.6566666666666665,1.8933333333333333,18.599999999999998,24.900000000000002,0.009300000000000001,0.10003333333333335,0.027866666666666668,0.06586666666666667,0.18133333333333335,0.9326666666666666
"ARAUS_00167, ARAUS_00297",2,104.4475,4.0,2.5,1.5,2.5,3.0,4.0,2.0,3.0,1.655,1.79,17.299999999999997,25.0,0.015,0.14800000000000002,0.0266,0.06105,0.09095,0.55
"ARAUS_00107, ARAUS_00417",2,57.784499999999994,3.0,1.5,3.0,3.0,4.0,4.0,3.0,3.5,1.74,1.975,16.4,27.0,0.022350000000000002,0.10395,0.0246,0.051199999999999996,0.06029999999999999,0.584
"ARAUS_00027, ARAUS_00462",2,49.944,2.5,2.0,2.0,3.0,3.0,3.0,2.0,3.0,1.76,1.8900000000000001,16.0,21.25,0.0242,0.10800000000000001,0.025750000000000002,0.05835,0.048100000000000004,0.4345
"ARAUS_00012, ARAUS_00312, ARAUS_00657",3,65.20566666666666,2.6666666666666665,3.3333333333333335,3.3333333333333335,2.3333333333333335,2.6666666666666665,1.3333333333333333,4.333333333333333,3.3333333333333335,2.0733333333333337,2.6666666666666665,17.933333333333334,22.933333333333334,0.009396666666666666,0.0998,0.025966666666666666,0.0593,0.15766666666666665,0.8809999999999999
"ARAUS_00202, ARAUS_00447",2,65.3115,2.0,2.0,4.0,2.5,3.0,2.0,4.0,4.0,1.6400000000000001,1.745,19.05,21.25,0.008725,0.09834999999999999,0.06435,0.11445,0.27249999999999996,0.5619999999999999
"ARAUS_00222, ARAUS_00532",2,54.525999999999996,1.5,3.5,4.0,2.0,3.0,1.5,4.0,2.0,1.7,2.3150000000000004,18.75,25.1,0.0118,0.10300000000000001,0.027,0.07335,0.359,2.08
"ARAUS_00232, ARAUS_00342, ARAUS_00072, ARAUS_00172, ARAUS_00512, ARAUS_00112, ARAUS_00582, ARAUS_00187, ARAUS_00412, ARAUS_00452, ARAUS_00532, ARAUS_00577, ARAUS_00622, ARAUS_00242, ARAUS_00062, ARAUS_00017, ARAUS_00282, ARAUS_00402, ARAUS_00362",19,57.401736842105265,3.736842105263158,2.1052631578947367,1.736842105263158,2.3157894736842106,3.6842105263157894,4.052631578947368,2.1052631578947367,3.3684210526315788,1.78,1.9300000000000002,15.0,17.6,0.00958,0.0956,0.0239,0.05510000000000001,0.044,0.441
"ARAUS_00162, ARAUS_00277, ARAUS_00577",3,49.36766666666667,2.0,2.6666666666666665,3.6666666666666665,3.0,2.6666666666666665,2.0,4.0,3.3333333333333335,1.6933333333333334,1.8966666666666665,17.3,22.900000000000002,0.0246,0.11033333333333332,0.0265,0.057333333333333326,0.07316666666666667,0.47433333333333333
"ARAUS_00117, ARAUS_00607, ARAUS_00297",3,65.97333333333334,4.333333333333333,2.0,1.3333333333333333,2.0,4.333333333333333,4.0,1.6666666666666667,2.3333333333333335,1.67,1.8466666666666667,17.733333333333334,32.166666666666664,0.010733333333333333,0.12866666666666668,0.027533333333333337,0.06433333333333334,0.06066666666666667,0.5186666666666667
"ARAUS_00232, ARAUS_00377, ARAUS_00677",3,61.39166666666666,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.6666666666666665,3.3333333333333335,3.3333333333333335,2.3333333333333335,2.6666666666666665,1.71,2.31,18.033333333333335,36.199999999999996,0.012133333333333335,0.09903333333333335,0.030266666666666667,0.21333333333333335,0.11813333333333333,0.8456666666666667
"ARAUS_00662, ARAUS_00182, ARAUS_00387",3,75.89366666666666,3.6666666666666665,2.3333333333333335,2.3333333333333335,2.3333333333333335,3.3333333333333335,3.0,2.6666666666666665,2.3333333333333335,1.6433333333333333,1.8533333333333335,18.400000000000002,29.633333333333336,0.010783333333333334,0.09346666666666666,0.028333333333333332,0.05740000000000001,0.07490000000000001,0.8436666666666667
"ARAUS_00272, ARAUS_00347",2,75.16149999999999,3.0,2.0,2.0,2.0,3.0,2.5,3.0,2.5,1.6600000000000001,1.8900000000000001,18.4,28.7,0.009755,0.10064999999999999,0.0286,0.06135,0.12915000000000001,1.4869999999999999
"ARAUS_00652, ARAUS_00187, ARAUS_00437",3,44.86066666666667,3.3333333333333335,2.0,2.3333333333333335,2.6666666666666665,4.0,3.6666666666666665,2.3333333333333335,3.6666666666666665,1.6433333333333333,1.8333333333333333,19.233333333333334,25.833333333333332,0.01026,0.118,0.029133333333333334,0.07113333333333334,0.06606666666666666,0.5893333333333334
"ARAUS_00027, ARAUS_00507, ARAUS_00657",3,52.18533333333334,3.3333333333333335,2.6666666666666665,2.6666666666666665,2.0,3.3333333333333335,3.0,2.6666666666666665,3.6666666666666665,1.5666666666666667,1.7400000000000002,19.866666666666667,28.96666666666667,0.01051,0.10726666666666666,0.02946666666666667,0.0582,0.29533333333333334,3.3866666666666667
"ARAUS_00247, ARAUS_00297, ARAUS_00622",3,58.96533333333333,3.3333333333333335,2.6666666666666665,1.6666666666666667,2.6666666666666665,3.3333333333333335,3.0,2.0,3.3333333333333335,1.6466666666666665,1.8,18.46666666666667,22.96666666666667,0.010036666666666666,0.10633333333333334,0.02913333333333333,0.0661,0.0514,0.5526666666666666
"ARAUS_00002, ARAUS_00577",2,53.504999999999995,3.5,2.0,1.5,2.0,3.5,3.0,1.5,3.0,2.0949999999999998,2.4050000000000002,19.1,24.45,0.01185,0.0907,0.02325,0.0442,0.0194,0.302
"ARAUS_00247, ARAUS_00592",2,60.5355,4.0,1.5,1.5,2.5,4.5,4.0,1.5,3.0,1.755,1.91,18.5,22.35,0.01405,0.0943,0.029650000000000003,0.06735,0.0286,0.258
ARAUS_00507,1,50.48,4.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,1.57,1.74,21.3,28.7,0.0177,0.124,0.0333,0.0886,0.0596,0.384
ARAUS_00432,1,49.083,5.0,2.0,1.0,2.0,5.0,5.0,2.0,4.0,1.77,1.91,15.8,18.4,0.00889,0.1,0.0246,0.0486,0.0377,0.389
"ARAUS_00582, ARAUS_00317",2,41.795,2.0,2.0,2.0,2.0,3.5,3.0,2.5,4.5,1.625,1.74,22.0,26.35,0.0102,0.12,0.03005,0.0643,0.09415000000000001,0.8035
ARAUS_00047,1,42.094,4.0,2.0,1.0,2.0,4.0,5.0,1.0,5.0,1.79,1.92,15.7,18.3,0.0088,0.0969,0.0241,0.0593,0.0363,0.351
ARAUS_00007,1,69.048,4.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,1.75,1.91,15.9,19.8,0.0102,0.096,0.025,0.0665,0.034,0.298
ARAUS_00172,1,38.012,4.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,1.85,2.09,18.9,26.8,0.0164,0.119,0.0344,0.0769,0.0535,0.33
ARAUS_00412,1,47.883,3.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,1.51,1.69,22.9,34.6,0.0668,0.143,0.0536,0.166,0.0235,0.257
"ARAUS_00637, ARAUS_00212",2,49.462999999999994,3.5,3.0,2.0,3.0,3.0,3.5,2.5,3.0,1.67,1.8250000000000002,20.05,24.65,0.010069999999999999,0.11135,0.0281,0.0558,0.02475,0.297
"ARAUS_00657, ARAUS_00382",2,60.480000000000004,3.0,2.0,2.0,2.5,4.0,3.0,2.5,2.0,1.79,1.9249999999999998,15.7,18.049999999999997,0.008735,0.09955,0.0236,0.0483,0.0358,0.361
ARAUS_00217,1,46.253,4.0,2.0,2.0,4.0,4.0,2.0,1.0,5.0,1.89,2.03,20.3,23.6,0.00827,0.103,0.0264,0.0512,0.0237,0.28
ARAUS_00182,1,53.368,4.0,2.0,1.0,3.0,4.0,5.0,2.0,3.0,1.79,1.94,15.3,17.8,0.00952,0.0987,0.0242,0.0503,0.0406,0.409
ARAUS_00522,1,55.191,4.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,1.79,2.0,15.6,19.2,0.00995,0.115,0.0235,0.0534,0.0373,0.396
ARAUS_00127,1,42.736,3.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,1.77,1.94,15.9,18.7,0.0103,0.0987,0.0265,0.0651,0.0375,0.406
ARAUS_00437,1,48.448,3.0,2.0,1.0,2.0,5.0,3.0,2.0,4.0,1.81,1.96,15.6,18.1,0.00857,0.0993,0.0231,0.0567,0.0361,0.361
"ARAUS_00552, ARAUS_00127, ARAUS_00492",3,45.839333333333336,2.6666666666666665,2.3333333333333335,2.0,2.0,4.0,3.6666666666666665,2.0,3.3333333333333335,1.58,1.7733333333333334,18.966666666666665,24.099999999999998,0.011533333333333333,0.11199999999999999,0.03496666666666667,0.0805,0.06486666666666667,0.5053333333333333
"ARAUS_00327, ARAUS_00152",2,48.875,3.0,3.5,3.5,4.0,3.0,3.0,4.0,2.0,1.6949999999999998,1.91,16.799999999999997,23.5,0.01015,0.09390000000000001,0.028450000000000003,0.0634,0.1175,1.305
"ARAUS_00497, ARAUS_00182",2,57.8535,3.5,2.0,2.0,3.0,4.0,3.0,2.5,3.0,1.615,1.775,18.950000000000003,26.25,0.01145,0.1245,0.030449999999999998,0.0685,0.0336,0.39849999999999997
"ARAUS_00462, ARAUS_00172",2,64.5275,3.5,2.5,2.0,4.0,2.5,4.0,2.0,3.0,1.7650000000000001,1.9649999999999999,16.9,19.95,0.008879999999999999,0.10085,0.02495,0.04955,0.03005,0.323
"ARAUS_00287, ARAUS_00052",2,48.702,3.5,2.0,2.5,3.5,4.0,3.5,2.0,4.0,1.82,2.0149999999999997,16.7,19.4,0.008335,0.1065,0.0238,0.05455,0.028999999999999998,0.31
"ARAUS_00397, ARAUS_00077, ARAUS_00577",3,53.678333333333335,3.3333333333333335,1.6666666666666667,1.6666666666666667,2.6666666666666665,3.6666666666666665,3.0,2.0,3.3333333333333335,1.7666666666666666,1.9866666666666666,18.566666666666666,22.066666666666666,0.009333333333333334,0.11933333333333333,0.026166666666666668,0.0562,0.021356666666666666,0.287
"ARAUS_00032, ARAUS_00292, ARAUS_00657",3,57.906666666666666,4.333333333333333,2.3333333333333335,1.3333333333333333,3.0,3.3333333333333335,4.0,1.3333333333333333,3.3333333333333335,1.7233333333333334,1.88,17.233333333333334,21.933333333333334,0.008926666666666666,0.10966666666666668,0.024833333333333336,0.05003333333333334,0.031233333333333335,0.39399999999999996
"ARAUS_00142, ARAUS_00522",2,45.082499999999996,3.5,2.0,2.0,2.0,4.0,3.0,3.0,3.0,1.93,2.265,17.55,25.549999999999997,0.008515,0.1,0.02245,0.05695,0.0285,0.34650000000000003
"ARAUS_00259, ARAUS_00574",2,66.0025,4.0,2.0,1.5,4.0,3.0,4.0,2.5,3.0,1.3050000000000002,1.705,18.5,29.15,0.0282,0.1305,0.03615,0.0814,0.1385,1.0550000000000002
ARAUS_00184,1,60.653,2.0,3.0,3.0,2.0,3.0,2.0,4.0,5.0,1.3,1.7,18.4,29.2,0.0246,0.137,0.0357,0.0825,0.117,1.05
