participant,merge_count,time_taken,pleasant,eventful,chaotic,vibrant,uneventful,calm,annoying,monotonous,Savg_r,Smax_r,Navg_r,Nmax_r,Favg_r,Fmax_r,Ravg_r,Rmax_r,Tavg_r,Tmax_r
ARAUS_00117,1,53.831,4.0,5.0,2.0,5.0,1.0,1.0,1.0,1.0,1.27,1.94,25.5,49.4,0.0839,0.414,0.0422,0.12,0.832,4.73
ARAUS_00222,1,74.567,3.0,5.0,4.0,5.0,1.0,1.0,3.0,1.0,1.23,1.85,24.6,42.6,0.0556,0.157,0.0454,0.144,0.683,3.88
ARAUS_00492,1,40.554,4.0,5.0,4.0,5.0,1.0,3.0,4.0,2.0,1.35,1.71,25.5,44.0,0.0384,0.109,0.0405,0.118,0.604,3.75
ARAUS_00021,1,33.959,5.0,3.0,5.0,5.0,1.0,5.0,3.0,3.0,1.39,2.21,23.0,42.0,0.0263,0.175,0.0362,0.0962,0.21,1.83
ARAUS_00499,1,91.594,5.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,1.35,2.48,11.7,20.5,0.0104,0.103,0.0238,0.0518,0.112,1.05
ARAUS_00032,1,44.094,5.0,2.0,1.0,5.0,3.0,5.0,1.0,1.0,1.45,1.78,10.5,13.8,0.00851,0.0878,0.0222,0.0467,0.174,1.42
ARAUS_00109,1,49.465,4.0,4.0,3.0,5.0,3.0,4.0,2.0,2.0,1.89,2.24,11.4,15.8,0.0154,0.0793,0.0178,0.0426,0.101,1.07
ARAUS_00339,1,37.783,5.0,1.0,1.0,5.0,2.0,5.0,2.0,4.0,1.95,2.26,11.5,22.0,0.0523,0.105,0.0203,0.0562,0.0346,0.914
ARAUS_00208,1,31.552,5.0,5.0,2.0,5.0,2.0,5.0,2.0,5.0,2.52,3.28,10.5,17.0,0.0312,0.17,0.065,0.129,0.247,0.914
ARAUS_00088,1,45.288,5.0,2.0,2.0,5.0,4.0,5.0,2.0,3.0,2.7,3.04,13.6,17.6,0.0068,0.0763,0.0345,0.0751,0.148,0.77
ARAUS_00217,1,43.916,5.0,1.0,1.0,5.0,5.0,4.0,1.0,4.0,1.65,2.39,11.9,19.3,0.0202,0.0828,0.0233,0.0918,0.337,1.78
ARAUS_00223,1,81.271,2.0,5.0,4.0,5.0,1.0,2.0,4.0,1.0,1.36,1.85,15.0,25.5,0.0427,0.153,0.0416,0.144,0.172,1.54
ARAUS_00243,1,43.136,4.0,4.0,4.0,5.0,2.0,2.0,3.0,3.0,1.37,2.15,15.1,30.1,0.0633,0.213,0.0549,0.181,0.204,1.46
ARAUS_00173,1,49.335,5.0,4.0,2.0,5.0,2.0,4.0,2.0,2.0,1.89,2.42,27.1,53.0,0.017,0.0796,0.0321,0.224,0.304,2.8
ARAUS_00493,1,52.118,5.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,1.71,2.08,17.4,28.9,0.0118,0.0997,0.0259,0.056,0.0782,0.641
ARAUS_00082,1,141.187,3.0,5.0,1.0,5.0,1.0,1.0,4.0,1.0,1.27,1.67,15.2,20.7,0.0106,0.106,0.0302,0.0691,0.182,0.992
ARAUS_00062,1,58.84,1.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,1.42,2.0,16.3,29.3,0.162,0.407,0.0283,0.194,0.373,2.42
ARAUS_00155,1,47.832,4.0,4.0,2.0,5.0,2.0,3.0,2.0,2.0,1.31,2.03,16.7,23.1,0.0154,0.114,0.0331,0.0753,0.358,2.44
ARAUS_00385,1,57.325,1.0,4.0,5.0,5.0,1.0,1.0,5.0,1.0,1.24,1.48,20.8,27.7,0.00951,0.105,0.0347,0.069,0.171,1.82
ARAUS_00487,1,67.057,3.0,4.0,3.0,5.0,2.0,2.0,3.0,2.0,1.26,1.66,19.8,28.0,0.0181,0.122,0.0348,0.0813,0.213,1.9
ARAUS_00387,1,57.947,1.0,5.0,4.0,5.0,1.0,1.0,5.0,1.0,1.26,1.66,19.9,29.7,0.0212,0.125,0.0347,0.075,0.22,1.9
ARAUS_00387,1,66.58,1.0,5.0,5.0,5.0,1.0,1.0,5.0,1.0,1.45,1.63,24.4,31.1,0.011,0.128,0.0348,0.0908,0.119,1.64
ARAUS_00387,1,63.324,1.0,5.0,5.0,5.0,1.0,1.0,5.0,1.0,1.28,1.7,23.8,39.8,0.0196,0.111,0.037,0.0891,0.49,2.99
ARAUS_00467,1,50.318,3.0,5.0,2.0,5.0,2.0,2.0,3.0,2.0,1.43,2.56,26.0,45.4,0.0699,0.139,0.0461,0.235,0.423,2.09
ARAUS_00302,1,83.038,4.0,4.0,5.0,5.0,1.0,2.0,2.0,1.0,1.44,2.8,25.2,46.6,0.0883,0.553,0.0355,0.0899,0.436,2.14
ARAUS_00239,1,87.054,5.0,2.0,2.0,5.0,4.0,4.0,2.0,2.0,1.24,1.88,9.86,15.3,0.0256,0.0835,0.0217,0.0445,0.184,1.13
ARAUS_00293,1,47.069,4.0,5.0,2.0,5.0,2.0,4.0,4.0,1.0,1.43,2.69,22.9,33.9,0.0208,0.113,0.0357,0.0792,0.294,1.55
ARAUS_00088,1,44.656,2.0,4.0,2.0,5.0,2.0,2.0,5.0,2.0,1.48,2.07,18.5,28.8,0.0516,0.178,0.0481,0.201,0.142,0.897
ARAUS_00088,1,39.567,4.0,5.0,4.0,5.0,2.0,2.0,2.0,4.0,1.78,1.9,23.7,28.5,0.00956,0.119,0.0295,0.0654,0.0159,0.182
ARAUS_00514,1,75.259,4.0,2.0,2.0,5.0,2.0,4.0,2.0,4.0,1.28,1.53,13.4,17.8,0.00857,0.107,0.0282,0.0532,0.0319,0.396
ARAUS_00293,1,37.076,4.0,4.0,3.0,5.0,2.0,5.0,2.0,2.0,1.5,1.74,13.5,24.2,0.0153,0.167,0.0237,0.0663,0.354,1.02
ARAUS_00223,1,51.619,4.0,1.0,3.0,5.0,2.0,4.0,2.0,2.0,1.23,1.7,12.2,20.0,0.0227,0.0841,0.0237,0.0483,0.246,1.17
ARAUS_00021,1,36.873,5.0,3.0,3.0,5.0,3.0,5.0,1.0,1.0,1.26,1.89,10.9,19.8,0.0193,0.102,0.0229,0.046,0.194,0.883
ARAUS_00376,1,50.548,5.0,5.0,1.0,5.0,1.0,4.0,1.0,1.0,1.53,1.92,12.0,20.5,0.012,0.104,0.0211,0.0494,0.122,0.811
ARAUS_00500,1,55.703,4.0,4.0,1.0,5.0,1.0,5.0,1.0,3.0,1.43,1.7,9.13,13.1,0.0159,0.0838,0.0206,0.0419,0.114,1.13
ARAUS_00309,1,53.542,4.0,5.0,2.0,5.0,2.0,4.0,2.0,2.0,1.69,1.84,19.9,24.4,0.0133,0.129,0.0266,0.0669,0.255,1.31
ARAUS_00088,1,42.409,5.0,4.0,1.0,5.0,1.0,5.0,1.0,1.0,1.74,2.64,4.91,10.5,0.0287,0.0906,0.0128,0.0489,0.257,1.5
ARAUS_00283,1,46.871,5.0,2.0,1.0,5.0,4.0,5.0,1.0,3.0,1.73,2.64,5.05,10.3,0.0666,0.123,0.0181,0.149,0.194,1.22
ARAUS_00088,1,43.632,5.0,3.0,1.0,5.0,1.0,4.0,1.0,1.0,1.87,2.4,5.64,10.2,0.0139,0.0656,0.015,0.0512,0.0641,1.06
ARAUS_00208,1,42.157,4.0,3.0,1.0,5.0,1.0,5.0,2.0,4.0,1.67,2.46,4.49,10.6,0.0274,0.0788,0.0151,0.113,0.231,2.13
ARAUS_00157,1,68.165,5.0,3.0,1.0,5.0,3.0,5.0,1.0,1.0,1.29,2.68,7.4,11.7,0.0511,0.26,0.0279,0.0887,0.302,1.62
ARAUS_00519,1,49.183,5.0,1.0,3.0,5.0,5.0,4.0,1.0,3.0,2.22,2.5,13.5,17.9,0.0123,0.0946,0.0261,0.0605,0.0355,0.283
ARAUS_00086,1,39.655,5.0,5.0,1.0,5.0,1.0,4.0,1.0,1.0,1.4,1.93,15.7,24.5,0.0283,0.113,0.0279,0.0588,0.252,1.69
ARAUS_00306,1,64.761,2.0,4.0,4.0,5.0,2.0,1.0,4.0,3.0,1.38,1.9,17.1,26.0,0.276,0.519,0.0454,0.0909,0.179,1.66
ARAUS_00271,1,31.484,5.0,5.0,1.0,5.0,1.0,5.0,1.0,1.0,1.8,2.33,15.9,20.5,0.0227,0.0813,0.0228,0.0488,0.199,1.53
ARAUS_00021,1,35.574,5.0,5.0,5.0,5.0,1.0,5.0,1.0,1.0,1.79,2.25,17.2,27.2,0.0339,0.105,0.021,0.0603,0.769,3.33
ARAUS_00088,1,34.513,5.0,5.0,1.0,5.0,1.0,4.0,1.0,1.0,1.68,1.82,15.5,19.7,0.0131,0.11,0.0294,0.054,0.022,0.171
ARAUS_00293,1,38.213,4.0,4.0,4.0,5.0,2.0,5.0,1.0,4.0,1.64,1.83,13.7,19.2,0.0115,0.0924,0.0231,0.0457,0.0491,1.46
ARAUS_00510,1,51.83,5.0,4.0,2.0,5.0,1.0,5.0,1.0,1.0,1.67,2.13,13.8,20.1,0.0337,0.147,0.0219,0.0752,0.299,1.08
ARAUS_00395,1,44.768,5.0,4.0,1.0,5.0,1.0,5.0,1.0,1.0,1.7,2.1,14.0,19.5,0.0188,0.133,0.023,0.0721,0.255,1.04
ARAUS_00350,1,35.056,4.0,4.0,2.0,5.0,2.0,4.0,2.0,2.0,1.71,2.11,14.4,20.0,0.019,0.128,0.0231,0.0743,0.249,1.0
ARAUS_00500,1,50.51,4.0,5.0,1.0,5.0,1.0,3.0,1.0,1.0,1.96,3.99,15.7,28.3,0.045,0.117,0.0199,0.082,0.379,2.07
ARAUS_00390,1,47.423,5.0,4.0,1.0,5.0,2.0,5.0,1.0,1.0,1.78,2.8,15.7,31.6,0.0911,0.319,0.0301,0.115,0.302,3.39
ARAUS_00388,1,48.664,5.0,5.0,2.0,5.0,2.0,4.0,2.0,1.0,1.34,1.98,8.66,14.4,0.0299,0.112,0.022,0.0538,0.345,1.4
ARAUS_00293,1,34.844,5.0,4.0,2.0,5.0,1.0,4.0,1.0,3.0,1.29,1.52,8.44,12.1,0.0119,0.0827,0.0215,0.0537,0.357,1.39
ARAUS_00133,1,66.652,5.0,1.0,1.0,5.0,2.0,4.0,2.0,2.0,1.85,3.57,8.92,16.0,0.0213,0.0663,0.0175,0.043,0.293,1.1
ARAUS_00298,1,61.864,5.0,4.0,1.0,5.0,1.0,5.0,1.0,1.0,1.7,2.84,8.84,15.6,0.0257,0.0656,0.019,0.0481,0.387,1.47
ARAUS_00323,1,58.856,5.0,2.0,2.0,5.0,5.0,5.0,1.0,3.0,1.45,1.88,7.7,14.0,0.0178,0.066,0.024,0.0883,0.276,1.03
ARAUS_00388,1,46.607,5.0,5.0,1.0,5.0,2.0,5.0,1.0,2.0,1.56,1.76,8.48,14.6,0.0101,0.0691,0.0202,0.0469,0.218,0.908
ARAUS_00488,1,60.093,5.0,4.0,2.0,5.0,1.0,5.0,1.0,1.0,1.52,1.78,8.0,14.3,0.0098,0.0665,0.0195,0.0406,0.226,0.915
ARAUS_00223,1,41.648,5.0,2.0,1.0,5.0,4.0,5.0,1.0,2.0,1.53,1.74,7.78,14.0,0.00919,0.066,0.0185,0.0407,0.237,0.939
ARAUS_00510,1,54.637,5.0,4.0,2.0,5.0,2.0,4.0,1.0,1.0,1.29,2.29,16.8,29.0,0.0627,0.221,0.0332,0.102,0.518,1.82
ARAUS_00480,1,69.817,5.0,4.0,1.0,5.0,2.0,4.0,1.0,1.0,1.22,1.75,17.1,24.1,0.0173,0.109,0.0287,0.0602,0.354,1.65
ARAUS_00395,1,53.943,5.0,4.0,1.0,5.0,1.0,4.0,1.0,1.0,1.53,1.74,17.5,23.6,0.0176,0.0978,0.0249,0.0683,0.45,1.64
ARAUS_00185,1,42.072,3.0,2.0,1.0,5.0,4.0,4.0,1.0,5.0,1.53,1.76,19.7,24.8,0.0176,0.1,0.028,0.058,0.385,1.46
ARAUS_00330,1,35.991,5.0,5.0,1.0,5.0,1.0,4.0,1.0,1.0,1.36,1.79,18.4,32.2,0.017,0.0956,0.0267,0.0599,0.425,1.63
ARAUS_00395,1,42.912,5.0,4.0,1.0,5.0,1.0,4.0,1.0,1.0,1.31,1.63,16.8,23.3,0.0241,0.126,0.0277,0.0716,0.453,1.41
ARAUS_00224,1,40.453,5.0,4.0,2.0,5.0,2.0,4.0,2.0,2.0,1.75,2.51,15.2,27.4,0.0315,0.0941,0.0241,0.0476,0.278,2.02
ARAUS_00149,1,60.439,3.0,5.0,5.0,5.0,1.0,2.0,3.0,1.0,1.72,2.07,15.0,27.4,0.0224,0.0942,0.0235,0.0514,0.18,1.35
ARAUS_00134,1,34.704,4.0,4.0,2.0,5.0,1.0,4.0,2.0,2.0,1.85,3.28,16.2,31.9,0.0528,0.234,0.0257,0.0571,0.226,1.54
ARAUS_00364,1,58.88,3.0,5.0,2.0,5.0,1.0,2.0,1.0,1.0,1.76,2.75,15.6,27.6,0.0664,0.299,0.0341,0.253,0.331,2.33
ARAUS_00249,1,35.503,4.0,4.0,4.0,5.0,2.0,2.0,2.0,1.0,1.69,2.04,17.0,28.4,0.0163,0.101,0.026,0.0491,0.113,1.22
ARAUS_00014,1,73.006,4.0,4.0,2.0,5.0,1.0,4.0,1.0,1.0,1.91,2.31,17.6,29.2,0.0155,0.112,0.025,0.0494,0.097,1.15
ARAUS_00064,1,37.296,4.0,5.0,1.0,5.0,1.0,4.0,1.0,1.0,1.95,2.15,15.9,27.9,0.0203,0.0953,0.0236,0.0499,0.142,1.23
ARAUS_00294,1,42.349,4.0,5.0,4.0,5.0,1.0,2.0,2.0,3.0,1.62,2.03,17.0,28.7,0.0145,0.1,0.0293,0.0612,0.105,1.22
ARAUS_00064,1,33.904,4.0,5.0,2.0,5.0,2.0,4.0,1.0,1.0,1.71,1.96,14.6,22.1,0.0255,0.1,0.0243,0.0509,0.199,1.07
ARAUS_00314,1,45.419,4.0,4.0,1.0,5.0,1.0,5.0,1.0,3.0,1.71,1.92,14.6,22.1,0.0269,0.103,0.0244,0.0513,0.178,1.05
ARAUS_00434,1,49.399,5.0,4.0,1.0,5.0,1.0,4.0,2.0,2.0,1.98,3.38,17.2,37.4,0.0794,0.136,0.0255,0.0712,0.409,3.04
ARAUS_00164,1,51.991,3.0,5.0,4.0,5.0,2.0,2.0,4.0,2.0,1.68,1.81,15.4,23.0,0.0795,0.106,0.024,0.0508,0.221,1.07
ARAUS_00054,1,54.024,5.0,4.0,4.0,5.0,1.0,4.0,1.0,1.0,1.76,2.68,15.0,22.2,0.0603,0.255,0.0329,0.254,0.322,2.14
ARAUS_00314,1,47.547,5.0,4.0,1.0,5.0,1.0,5.0,1.0,1.0,1.72,2.25,14.7,23.5,0.0233,0.101,0.0236,0.0797,0.261,2.55
ARAUS_00109,1,43.791,4.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0,1.71,1.88,14.3,22.1,0.0192,0.0949,0.0237,0.0508,0.199,1.07
ARAUS_00354,1,51.322,4.0,4.0,4.0,5.0,1.0,3.0,1.0,1.0,1.87,2.09,15.8,23.1,0.0152,0.0963,0.0242,0.0559,0.132,0.91
ARAUS_00454,1,68.488,5.0,4.0,1.0,5.0,2.0,1.0,1.0,1.0,1.6,1.72,17.6,23.8,0.0122,0.109,0.0315,0.0693,0.0817,0.813
ARAUS_00330,1,40.679,4.0,5.0,1.0,5.0,1.0,1.0,2.0,4.0,1.44,2.55,15.2,24.4,0.0586,0.219,0.0308,0.0982,0.243,2.41
ARAUS_00243,1,38.6,4.0,4.0,4.0,5.0,2.0,2.0,3.0,1.0,1.34,2.03,17.0,29.1,0.0249,0.103,0.0295,0.0632,0.295,3.28
ARAUS_00030,1,43.854,3.0,1.0,1.0,5.0,5.0,4.0,1.0,3.0,1.36,1.83,22.6,35.4,0.0534,0.173,0.0327,0.115,0.308,1.88
ARAUS_00385,1,56.279,2.0,4.0,5.0,5.0,2.0,1.0,5.0,1.0,1.42,1.8,22.9,35.0,0.0131,0.14,0.0323,0.0717,0.257,1.81
ARAUS_00223,1,56.639,3.0,4.0,4.0,5.0,1.0,2.0,4.0,1.0,1.48,2.08,23.4,35.3,0.0126,0.128,0.0352,0.0834,0.204,2.28
ARAUS_00117,1,48.079,5.0,5.0,2.0,5.0,1.0,4.0,1.0,1.0,1.2,1.73,20.4,34.8,0.0407,0.142,0.0396,0.118,0.179,1.19
ARAUS_00387,1,70.927,1.0,5.0,2.0,5.0,1.0,1.0,5.0,1.0,1.39,1.56,23.0,36.8,0.016,0.135,0.0356,0.0688,0.0969,1.0
ARAUS_00497,1,54.51,5.0,4.0,2.0,5.0,2.0,4.0,1.0,3.0,1.35,2.33,22.4,34.7,0.0369,0.128,0.0471,0.352,0.2,1.57
ARAUS_00183,1,54.583,4.0,2.0,2.0,5.0,4.0,3.0,2.0,2.0,1.18,2.04,24.5,40.2,0.0333,0.125,0.0435,0.0803,0.421,2.39
ARAUS_00021,1,35.616,5.0,5.0,5.0,5.0,1.0,5.0,5.0,3.0,1.53,3.57,23.2,56.9,0.0743,0.243,0.0542,0.536,1.31,4.53
ARAUS_00091,1,66.08,4.0,4.0,2.0,5.0,2.0,4.0,1.0,3.0,1.34,1.62,23.7,39.6,0.381,0.676,0.0583,0.141,1.09,4.39
ARAUS_00296,1,41.0,4.0,4.0,2.0,5.0,2.0,4.0,1.0,2.0,1.35,1.66,21.4,35.2,0.0784,0.184,0.0293,0.0874,1.3,4.47
ARAUS_00266,1,88.67,4.0,4.0,4.0,5.0,1.0,2.0,2.0,1.0,1.4,1.87,22.6,40.7,0.109,0.183,0.031,0.143,1.16,4.26
ARAUS_00171,1,66.48,5.0,4.0,4.0,5.0,1.0,4.0,1.0,2.0,1.67,1.98,26.2,37.9,0.0396,0.154,0.0323,0.0925,0.768,4.07
ARAUS_00446,1,65.016,5.0,4.0,2.0,5.0,1.0,3.0,1.0,2.0,1.35,2.61,18.6,38.8,0.063,0.149,0.0414,0.489,1.02,4.6
ARAUS_00511,1,42.317,5.0,5.0,2.0,5.0,2.0,4.0,1.0,1.0,1.28,1.6,19.3,33.4,0.206,0.422,0.0469,0.412,0.935,4.48
ARAUS_00461,1,49.71,4.0,4.0,2.0,5.0,2.0,3.0,3.0,1.0,1.28,1.6,18.3,30.5,0.0636,0.217,0.0378,0.498,1.1,4.56
ARAUS_00096,1,34.823,4.0,4.0,2.0,5.0,2.0,4.0,4.0,2.0,1.84,2.09,25.9,35.9,0.0336,0.12,0.0321,0.283,0.585,4.03
ARAUS_00500,1,61.711,3.0,5.0,2.0,5.0,1.0,3.0,2.0,1.0,1.38,2.9,22.9,38.1,0.0313,0.161,0.0406,0.107,0.621,3.18
ARAUS_00130,1,39.312,2.0,5.0,5.0,5.0,1.0,1.0,3.0,2.0,1.21,2.26,22.7,40.3,0.0293,0.162,0.0436,0.107,0.562,3.18
