participant,merge_count,time_taken,pleasant,eventful,chaotic,vibrant,uneventful,calm,annoying,monotonous,Savg_r,Smax_r,Navg_r,Nmax_r,Favg_r,Fmax_r,Ravg_r,Rmax_r,Tavg_r,Tmax_r
"ARAUS_00002, ARAUS_00627",2,66.618,5.0,2.0,1.0,1.0,3.5,5.0,1.5,3.0,1.31,1.9049999999999998,7.725,11.399999999999999,0.01055,0.05905,0.0289,0.078,0.315,1.355
"ARAUS_00137, ARAUS_00597",2,49.0195,5.0,1.0,1.5,2.0,5.0,5.0,1.0,4.5,1.37,1.89,8.2,11.45,0.009405,0.06685,0.02695,0.0847,0.2805,1.315
"ARAUS_00022, ARAUS_00367",2,49.848,5.0,2.0,1.0,4.0,2.5,5.0,1.0,2.0,1.54,1.865,8.6,11.2,0.00871,0.07869999999999999,0.02345,0.07095,0.21750000000000003,1.47
"ARAUS_00232, ARAUS_00477",2,53.979,5.0,1.5,2.0,3.5,4.5,5.0,1.5,2.5,1.7349999999999999,2.2199999999999998,9.215,13.7,0.009365,0.07865,0.023100000000000002,0.07045,0.229,1.405
"ARAUS_00584, ARAUS_00499",2,65.4915,5.0,3.5,1.0,4.0,3.0,5.0,1.0,1.0,1.81,2.125,13.75,19.5,0.0142,0.107,0.024550000000000002,0.08399999999999999,0.3055,1.8599999999999999
"ARAUS_00359, ARAUS_00204",2,49.423500000000004,5.0,2.0,1.0,2.5,4.0,4.0,1.0,3.5,1.375,1.705,11.9,20.6,0.00983,0.09645,0.02435,0.052599999999999994,0.1765,0.9784999999999999
"ARAUS_00553, ARAUS_00163",2,54.082499999999996,5.0,2.5,1.0,3.5,3.5,5.0,1.0,2.5,1.415,2.535,9.02,16.05,0.0193,0.08165,0.02495,0.0887,0.3475,1.4
"ARAUS_00673, ARAUS_00378",2,72.5275,5.0,3.0,1.5,3.5,4.0,5.0,1.5,2.5,1.41,2.07,7.62,13.850000000000001,0.05245,0.0974,0.019,0.0591,0.2885,1.29
"ARAUS_00278, ARAUS_00043",2,44.422,5.0,3.0,1.5,3.5,3.0,4.5,1.5,2.5,1.34,1.62,8.035,14.3,0.00848,0.06525,0.0191,0.047299999999999995,0.20900000000000002,0.872
"ARAUS_00598, ARAUS_00273",2,48.5605,5.0,2.5,1.0,4.5,3.5,4.5,1.5,2.5,1.395,1.605,8.705,14.7,0.010055,0.0775,0.0225,0.0476,0.2,0.8574999999999999
"ARAUS_00095, ARAUS_00645",2,67.09899999999999,5.0,2.0,2.5,3.0,3.0,3.5,1.5,2.5,1.1949999999999998,1.585,16.1,23.9,0.0257,0.11549999999999999,0.02815,0.07965,0.528,1.82
"ARAUS_00100, ARAUS_00385",2,51.557,5.0,3.5,2.0,2.5,4.0,4.0,1.5,1.5,1.2850000000000001,1.565,16.85,22.95,0.0174,0.102,0.027000000000000003,0.0809,0.45999999999999996,1.71
"ARAUS_00511, ARAUS_00576",2,45.1495,5.0,4.5,2.5,4.5,2.0,4.0,2.5,1.5,1.3650000000000002,1.71,21.65,39.349999999999994,0.06975,0.1655,0.0312,0.09765,1.18,4.4350000000000005
"ARAUS_00261, ARAUS_00596",2,52.955,5.0,3.5,1.5,4.5,2.0,5.0,1.0,1.5,1.54,2.135,22.9,43.7,0.0421,0.145,0.0369,0.397,0.6990000000000001,4.46
"ARAUS_00446, ARAUS_00131",2,55.2945,5.0,1.5,1.5,3.0,4.5,4.0,1.5,4.0,1.745,2.075,11.45,21.8,0.01815,0.09559999999999999,0.023,0.175,0.08099999999999999,0.9415
"ARAUS_00521, ARAUS_00321",2,65.35050000000001,5.0,4.0,2.0,4.0,2.5,3.5,1.0,1.5,1.38,2.5999999999999996,15.2,26.2,0.03655,0.1095,0.0353,0.1815,0.28900000000000003,1.6949999999999998
"ARAUS_00031, ARAUS_00651",2,74.862,5.0,4.0,1.0,3.5,2.0,3.5,1.5,1.0,1.3599999999999999,1.6549999999999998,18.5,24.65,0.0288,0.1045,0.03555,0.08929999999999999,0.2945,1.415
"ARAUS_00662, ARAUS_00262",2,76.951,5.0,4.0,2.0,3.5,2.0,4.5,2.5,1.5,1.105,2.23,8.370000000000001,14.299999999999999,0.01345,0.08080000000000001,0.026000000000000002,0.0609,0.119,0.992
"ARAUS_00477, ARAUS_00117",2,64.92699999999999,5.0,1.0,1.0,2.5,5.0,5.0,1.5,4.5,1.4500000000000002,1.83,10.84,14.5,0.007725000000000001,0.0871,0.023649999999999997,0.0464,0.04745,0.749
"ARAUS_00564, ARAUS_00089",2,52.6345,5.0,1.5,1.0,2.5,4.0,5.0,1.5,3.5,1.5299999999999998,1.6800000000000002,14.35,16.950000000000003,0.008965,0.0974,0.026099999999999998,0.05105,0.0383,0.377
"ARAUS_00559, ARAUS_00149",2,44.591499999999996,5.0,1.5,1.5,2.0,4.5,4.5,1.5,3.0,1.705,1.9449999999999998,16.1,18.5,0.009049999999999999,0.106,0.02595,0.04875,0.0267,0.278
"ARAUS_00614, ARAUS_00404",2,54.433499999999995,5.0,1.5,1.5,2.5,3.5,5.0,2.5,3.5,1.14,1.635,10.45,16.05,0.03245,0.14775,0.03315,0.0632,0.192,1.4449999999999998
"ARAUS_00219, ARAUS_00499",2,67.393,5.0,2.0,1.0,4.0,3.0,4.0,1.0,1.5,1.23,1.605,15.55,23.65,0.01075,0.116,0.031700000000000006,0.06445000000000001,0.1345,0.937
"ARAUS_00638, ARAUS_00453",2,60.5015,5.0,3.0,1.5,3.0,2.0,4.5,1.5,1.0,1.8,3.325,11.0,21.5,0.038349999999999995,0.08940000000000001,0.02175,0.0655,0.2215,1.66
"ARAUS_00068, ARAUS_00323",2,48.171499999999995,5.0,3.0,1.5,4.5,3.5,3.5,1.5,3.0,1.3,1.62,12.9,20.15,0.019200000000000002,0.10705,0.0282,0.07355,0.1105,1.545
"ARAUS_00678, ARAUS_00223",2,53.1945,5.0,4.5,1.5,5.0,2.0,3.5,1.5,1.5,1.4249999999999998,1.87,22.4,31.45,0.075,0.1385,0.039650000000000005,0.1215,0.563,1.995
"ARAUS_00640, ARAUS_00280",2,113.938,5.0,2.0,1.5,2.5,2.5,4.5,1.5,2.0,1.54,1.745,11.65,13.75,0.00625,0.07594999999999999,0.0252,0.059,0.07794999999999999,1.185
"ARAUS_00566, ARAUS_00511",2,61.5155,5.0,1.5,1.5,3.5,4.5,4.5,2.0,3.0,1.125,1.65,5.9350000000000005,16.95,0.0178,0.04555,0.02515,0.0854,0.279,1.0150000000000001
"ARAUS_00031, ARAUS_00536",2,62.866,5.0,1.0,1.0,1.5,4.0,5.0,1.0,4.0,1.16,1.77,6.795,10.75,0.01335,0.08105000000000001,0.0232,0.0584,0.254,1.62
"ARAUS_00021, ARAUS_00296",2,37.0935,5.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,1.255,1.555,8.375,11.2,0.00676,0.08405000000000001,0.0237,0.05955,0.1495,1.445
"ARAUS_00651, ARAUS_00456",2,64.008,5.0,1.5,1.5,3.0,4.5,5.0,1.0,3.5,1.545,1.75,8.26,11.3,0.006945,0.07715,0.0213,0.0583,0.16949999999999998,1.45
"ARAUS_00119, ARAUS_00564",2,45.271,5.0,2.5,1.5,3.5,3.0,4.5,1.5,2.5,1.245,2.11,11.05,17.15,0.020200000000000003,0.09725,0.0293,0.09175,0.328,1.87
"ARAUS_00565, ARAUS_00460",2,59.9945,5.0,2.0,1.5,3.0,4.0,5.0,1.0,3.5,1.2,2.09,8.075,13.6,0.059000000000000004,0.125,0.024399999999999998,0.07725,0.16399999999999998,1.365
"ARAUS_00406, ARAUS_00621",2,52.1185,5.0,4.0,1.0,5.0,2.5,5.0,1.0,2.5,1.0750000000000002,1.805,6.28,12.95,0.01729,0.0915,0.026000000000000002,0.06865,0.09505,1.4065
"ARAUS_00354, ARAUS_00089",2,55.7315,5.0,3.5,2.5,1.5,2.5,3.5,2.0,1.0,1.2149999999999999,1.615,14.850000000000001,25.5,0.014450000000000001,0.108,0.0376,0.09029999999999999,0.293,1.495
ARAUS_00017,1,41.408,5.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,1.9,2.67,16.3,27.4,0.0452,0.103,0.0329,0.177,0.0775,1.0
ARAUS_00217,1,46.679,5.0,2.0,2.0,4.0,4.0,4.0,1.0,2.0,1.81,1.99,15.8,27.1,0.0443,0.174,0.0229,0.0681,0.361,3.54
ARAUS_00132,1,67.93,5.0,2.0,1.0,4.0,4.0,4.0,2.0,4.0,1.82,1.99,14.9,22.8,0.0194,0.0954,0.0233,0.0662,0.11,1.31
ARAUS_00472,1,49.1,5.0,3.0,1.0,2.0,3.0,5.0,1.0,4.0,1.78,1.93,15.2,19.3,0.0157,0.0881,0.0246,0.0588,0.0705,0.576
ARAUS_00432,1,49.083,5.0,2.0,1.0,2.0,5.0,5.0,2.0,4.0,1.77,1.91,15.8,18.4,0.00889,0.1,0.0246,0.0486,0.0377,0.389
ARAUS_00499,1,62.114,5.0,2.0,1.0,4.0,5.0,5.0,1.0,1.0,1.34,2.32,17.0,41.8,0.0271,0.105,0.0325,0.104,0.549,6.43
ARAUS_00404,1,46.393,5.0,2.0,1.0,3.0,5.0,5.0,1.0,3.0,1.16,1.6,9.08,15.6,0.00987,0.0771,0.0242,0.0471,0.103,1.05
ARAUS_00309,1,36.652,5.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.26,3.19,9.31,17.7,0.00959,0.0783,0.0262,0.0814,0.0878,1.05
ARAUS_00354,1,45.647,5.0,2.0,1.0,4.0,4.0,5.0,1.0,3.0,1.16,1.75,9.02,15.5,0.0209,0.0753,0.0254,0.0686,0.131,1.06
ARAUS_00014,1,41.477,5.0,2.0,2.0,4.0,4.0,5.0,1.0,4.0,1.16,1.67,9.12,15.5,0.015,0.0885,0.0246,0.0473,0.129,1.36
ARAUS_00239,1,82.368,5.0,1.0,2.0,2.0,4.0,5.0,2.0,5.0,1.21,1.95,9.26,16.9,0.0165,0.0802,0.0247,0.0596,0.138,1.49
ARAUS_00069,1,35.248,5.0,1.0,1.0,2.0,2.0,4.0,2.0,4.0,1.4,1.66,9.64,15.7,0.0077,0.0815,0.0227,0.0443,0.0689,0.965
ARAUS_00284,1,39.096,5.0,1.0,1.0,1.0,5.0,5.0,1.0,4.0,1.55,1.73,11.5,16.2,0.00753,0.0894,0.0222,0.0456,0.0492,0.873
ARAUS_00024,1,52.115,5.0,1.0,1.0,3.0,4.0,5.0,1.0,3.0,1.28,1.64,9.34,15.7,0.00823,0.0803,0.0246,0.0446,0.0755,1.01
ARAUS_00344,1,51.889,5.0,1.0,1.0,2.0,5.0,4.0,2.0,2.0,1.12,1.6,9.61,16.0,0.0239,0.086,0.0282,0.0674,0.0799,1.03
ARAUS_00299,1,58.999,5.0,3.0,2.0,3.0,3.0,5.0,2.0,3.0,1.63,1.98,12.8,17.1,0.0123,0.0808,0.0231,0.0451,0.0515,0.605
ARAUS_00284,1,40.96,5.0,2.0,1.0,3.0,5.0,5.0,1.0,2.0,1.22,1.65,7.93,12.5,0.0263,0.0824,0.0235,0.0531,0.0856,0.744
ARAUS_00069,1,38.426,5.0,2.0,1.0,3.0,4.0,5.0,1.0,2.0,1.21,1.64,7.9,15.1,0.0253,0.0785,0.0229,0.0448,0.106,0.943
ARAUS_00094,1,44.487,5.0,1.0,1.0,4.0,5.0,5.0,1.0,2.0,1.22,1.42,7.88,12.8,0.00716,0.0824,0.0226,0.0472,0.0608,0.74
ARAUS_00334,1,47.992,5.0,2.0,1.0,4.0,4.0,5.0,2.0,5.0,1.71,1.99,9.14,13.3,0.00767,0.0821,0.0215,0.041,0.045,0.686
ARAUS_00179,1,59.905,5.0,3.0,1.0,3.0,3.0,5.0,1.0,2.0,1.64,1.83,9.86,13.3,0.00695,0.0826,0.0199,0.0492,0.0412,0.662
ARAUS_00064,1,32.855,5.0,1.0,1.0,3.0,5.0,5.0,1.0,4.0,1.28,1.7,8.35,12.6,0.00775,0.0876,0.0231,0.05,0.0546,0.714
ARAUS_00294,1,53.495,5.0,1.0,1.0,3.0,5.0,5.0,1.0,4.0,1.42,1.56,9.07,12.7,0.00677,0.0816,0.021,0.0424,0.0454,0.703
ARAUS_00299,1,70.463,5.0,1.0,1.0,4.0,5.0,5.0,2.0,4.0,1.3,1.59,8.32,13.2,0.00698,0.0789,0.0226,0.0492,0.0548,0.713
ARAUS_00514,1,55.22,5.0,4.0,1.0,5.0,1.0,5.0,1.0,1.0,1.33,1.61,13.6,19.6,0.039,0.122,0.0277,0.0669,0.226,0.869
ARAUS_00219,1,78.464,5.0,1.0,1.0,2.0,4.0,5.0,1.0,4.0,1.31,1.53,13.2,16.7,0.0171,0.109,0.0275,0.0663,0.241,0.87
ARAUS_00156,1,33.344,5.0,1.0,1.0,3.0,5.0,5.0,1.0,5.0,1.33,2.37,7.42,11.3,0.00923,0.0856,0.0241,0.136,0.11,0.537
ARAUS_00506,1,53.791,5.0,2.0,1.0,3.0,4.0,4.0,2.0,3.0,1.36,3.18,7.29,12.9,0.00771,0.0843,0.0217,0.0694,0.14,0.77
ARAUS_00441,1,50.599,5.0,1.0,1.0,4.0,4.0,4.0,1.0,2.0,1.15,1.55,7.13,11.3,0.0178,0.0836,0.022,0.0696,0.171,1.19
ARAUS_00081,1,47.65,5.0,1.0,1.0,4.0,5.0,4.0,1.0,5.0,1.16,1.61,7.26,13.4,0.0128,0.0861,0.0235,0.0694,0.193,1.53
ARAUS_00106,1,49.208,5.0,1.0,1.0,2.0,5.0,5.0,1.0,5.0,1.14,1.55,7.03,11.3,0.0212,0.085,0.0218,0.0694,0.26,1.28
ARAUS_00041,1,43.719,5.0,2.0,1.0,2.0,4.0,5.0,2.0,5.0,1.16,1.56,7.14,11.3,0.0255,0.085,0.0218,0.0661,0.133,0.546
ARAUS_00436,1,55.681,5.0,1.0,1.0,4.0,5.0,5.0,1.0,5.0,1.26,1.56,7.33,11.8,0.0076,0.0845,0.0221,0.0586,0.0994,0.469
ARAUS_00321,1,37.264,5.0,1.0,1.0,2.0,4.0,5.0,1.0,3.0,1.25,1.57,7.16,11.5,0.00703,0.0854,0.0213,0.0709,0.103,0.515
ARAUS_00096,1,42.199,5.0,2.0,2.0,4.0,4.0,5.0,1.0,3.0,1.24,2.91,8.81,20.3,0.0262,0.124,0.0368,0.244,0.197,1.71
ARAUS_00441,1,48.382,5.0,2.0,1.0,4.0,4.0,5.0,1.0,4.0,1.08,1.39,8.13,12.6,0.00849,0.0869,0.028,0.108,0.118,1.01
ARAUS_00376,1,55.928,5.0,4.0,1.0,4.0,1.0,5.0,1.0,1.0,1.08,1.39,8.23,12.6,0.0109,0.0935,0.0277,0.109,0.144,1.02
ARAUS_00286,1,35.4,5.0,1.0,1.0,2.0,5.0,5.0,1.0,4.0,1.1,1.55,8.4,13.6,0.012,0.0845,0.0283,0.101,0.18,1.38
ARAUS_00016,1,48.345,5.0,1.0,1.0,1.0,5.0,5.0,1.0,5.0,1.11,1.85,8.4,14.0,0.0209,0.103,0.0287,0.108,0.183,1.94
ARAUS_00286,1,40.511,5.0,1.0,1.0,2.0,5.0,5.0,1.0,5.0,1.5,1.69,9.61,13.8,0.00763,0.0879,0.024,0.0874,0.0874,0.904
ARAUS_00071,1,65.723,5.0,2.0,1.0,3.0,4.0,5.0,1.0,3.0,1.18,1.42,8.41,12.9,0.00781,0.0869,0.0274,0.108,0.0995,0.969
ARAUS_00126,1,40.247,5.0,1.0,1.0,2.0,5.0,5.0,1.0,5.0,1.12,1.4,8.42,12.7,0.00759,0.0874,0.0269,0.107,0.101,0.997
ARAUS_00046,1,58.272,5.0,2.0,2.0,4.0,4.0,5.0,2.0,1.0,1.37,1.53,8.72,13.2,0.00754,0.09,0.026,0.103,0.0949,0.948
ARAUS_00037,1,53.56,5.0,2.0,1.0,4.0,4.0,5.0,1.0,3.0,1.25,2.38,9.6,16.5,0.0525,0.113,0.03,0.127,0.103,0.826
ARAUS_00082,1,88.128,5.0,1.0,1.0,4.0,4.0,4.0,5.0,4.0,1.79,2.61,11.8,19.3,0.0371,0.0972,0.0207,0.0469,0.385,1.46
ARAUS_00397,1,53.232,5.0,2.0,1.0,3.0,4.0,5.0,1.0,4.0,1.09,1.55,8.88,13.2,0.0338,0.0994,0.0242,0.0543,0.128,0.926
ARAUS_00017,1,38.214,5.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,1.3,1.93,9.92,14.4,0.0321,0.0927,0.0496,0.269,0.248,1.59
ARAUS_00237,1,35.599,5.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,1.09,1.32,12.8,16.3,0.0103,0.0877,0.0299,0.0713,0.294,1.03
ARAUS_00292,1,67.176,5.0,2.0,1.0,2.0,2.0,5.0,1.0,2.0,1.11,1.43,13.0,16.9,0.0203,0.0905,0.0297,0.0708,0.39,1.93
ARAUS_00032,1,42.618,5.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,1.28,1.46,14.2,17.7,0.00891,0.0866,0.0282,0.076,0.244,0.948
ARAUS_00217,1,51.672,5.0,2.0,1.0,2.0,4.0,2.0,3.0,4.0,1.45,1.68,18.4,22.8,0.00888,0.109,0.0299,0.062,0.146,0.86
ARAUS_00230,1,36.4,5.0,2.0,1.0,5.0,4.0,5.0,1.0,1.0,1.09,1.72,7.19,11.5,0.0255,0.109,0.0319,0.198,0.36,1.39
ARAUS_00090,1,45.314,5.0,4.0,2.0,4.0,3.0,4.0,2.0,2.0,1.16,1.87,7.17,11.7,0.0325,0.102,0.0271,0.195,0.355,1.43
ARAUS_00050,1,36.207,5.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,1.26,1.82,7.75,12.1,0.0277,0.107,0.0241,0.172,0.347,1.31
ARAUS_00100,1,55.112,5.0,4.0,1.0,3.0,2.0,2.0,4.0,1.0,1.22,1.99,7.47,12.7,0.0495,0.166,0.0283,0.176,0.336,1.41
ARAUS_00375,1,43.405,5.0,1.0,1.0,1.0,5.0,4.0,1.0,3.0,1.19,1.79,9.05,14.0,0.0153,0.113,0.0269,0.139,0.221,1.11
ARAUS_00050,1,46.719,5.0,2.0,1.0,1.0,4.0,5.0,1.0,4.0,1.39,1.75,8.37,12.9,0.0177,0.0983,0.023,0.125,0.269,1.27
ARAUS_00050,1,33.84,5.0,4.0,1.0,4.0,1.0,5.0,1.0,1.0,1.4,1.67,10.5,20.8,0.0132,0.0846,0.025,0.0721,0.0586,0.926
ARAUS_00240,1,78.199,5.0,2.0,1.0,1.0,5.0,5.0,2.0,1.0,0.904,1.31,9.96,16.6,0.0253,0.0871,0.0444,0.374,0.149,1.18
ARAUS_00535,1,52.607,5.0,1.0,1.0,4.0,5.0,5.0,1.0,4.0,0.951,1.94,9.34,13.1,0.00995,0.0952,0.0298,0.0547,0.0739,1.11
ARAUS_00265,1,35.0,5.0,1.0,1.0,1.0,5.0,5.0,1.0,4.0,0.989,1.54,9.73,14.1,0.0263,0.0925,0.0287,0.0532,0.0897,0.847
ARAUS_00425,1,51.456,5.0,2.0,1.0,3.0,4.0,5.0,1.0,3.0,1.16,1.28,9.95,11.1,0.00747,0.0941,0.0278,0.0513,0.0255,0.318
ARAUS_00410,1,102.58,5.0,1.0,1.0,2.0,5.0,5.0,1.0,4.0,0.988,1.39,9.59,12.2,0.00759,0.0934,0.0294,0.0562,0.031,0.362
ARAUS_00265,1,33.935,5.0,1.0,1.0,1.0,5.0,5.0,1.0,5.0,1.11,2.4,9.6,14.8,0.0125,0.105,0.0283,0.0586,0.0975,0.888
ARAUS_00235,1,49.402,5.0,3.0,1.0,3.0,3.0,5.0,1.0,4.0,0.959,1.58,9.35,13.2,0.0102,0.103,0.0292,0.0608,0.0327,0.285
ARAUS_00225,1,68.256,5.0,3.0,1.0,3.0,3.0,5.0,1.0,2.0,1.04,2.25,9.83,16.2,0.0645,0.287,0.032,0.0745,0.0879,1.76
ARAUS_00045,1,56.071,5.0,4.0,1.0,1.0,2.0,5.0,1.0,5.0,0.991,1.52,9.67,14.1,0.0253,0.107,0.0282,0.0586,0.0852,0.862
ARAUS_00365,1,54.112,5.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,0.91,1.3,9.15,11.4,0.0113,0.107,0.029,0.0609,0.0667,1.06
ARAUS_00045,1,55.526,5.0,4.0,1.0,1.0,2.0,5.0,1.0,4.0,0.963,1.48,9.38,12.7,0.0186,0.1,0.0291,0.061,0.03,0.285
ARAUS_00365,1,45.02,5.0,1.0,1.0,1.0,5.0,5.0,1.0,5.0,1.64,1.79,12.9,14.9,0.00817,0.108,0.0223,0.0443,0.0143,0.207
ARAUS_00095,1,50.094,5.0,1.0,1.0,1.0,5.0,5.0,1.0,5.0,1.37,1.72,12.7,19.2,0.00842,0.104,0.0254,0.0508,0.0136,0.209
ARAUS_00208,1,30.696,5.0,4.0,2.0,4.0,2.0,4.0,1.0,4.0,1.33,1.63,15.2,19.7,0.0185,0.121,0.0294,0.0781,0.0999,0.557
